"","OBJECTID","CLASS_ID","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"297",618,0,"F4_296",0.0847980507744673,"F3_255",1,285718.2842,4425667.8426,TRUE
"298",619,0,"F4_297",0.12200703623398,"F3_292",1,285715.885,4425667.1375,TRUE
"299",620,0,"F4_298",0.0559338337255255,"F3_248",1,285718.473,4425666.4814,TRUE
"300",621,0,"F4_299",0.196831675016036,"F3_296",1,285720.2478,4425666.4078,TRUE
"301",622,0,"F4_300",0.165739488008525,"F3_231",1,285722.0308,4425666.212,TRUE
"302",623,0,"F4_301",0.167677963008556,"F3_239",1,285724.3006,4425665.9059,TRUE
"303",624,0,"F4_302",0.0856407049446379,"F3_293",1,285715.6694,4425665.8647,TRUE
"304",625,0,"F4_303",0.02792667079486,"F3_300",1,285716.839,4425665.721,TRUE
"305",626,0,"F4_304",0.0958253025668389,"F3_279",1,285715.8168,4425664.9526,TRUE
"306",627,0,"F4_305",0.187144655752978,"F3_230",1,285722.1018,4425664.8694,TRUE
"307",628,0,"F4_306",0.154458754183782,"F3_246",1,285720.5858,4425664.7848,TRUE
"308",629,0,"F4_307",0.0839529169914571,"F3_286",1,285717.6749,4425663.7967,TRUE
"309",630,0,"F4_308",0.218240892204868,"F3_233",1,285721.3874,4425663.4532,TRUE
"310",631,0,"F4_309",0.083867540967779,"F3_227",1,285721.3599,4425662.4597,TRUE
"311",632,0,"F4_310",0.163581714192232,"F3_237",1,285724.2663,4425662.5154,TRUE
"312",633,0,"F4_311",0.0578417016647199,"F3_276",1,285713.5331,4425670.138,TRUE
"313",634,0,"F4_312",0.0808941250782657,"F3_298",1,285714.5553,4425669.9119,TRUE
"314",635,0,"F4_313",0.223442242921485,"F3_269",1,285714.7928,4425668.7704,TRUE
"315",636,0,"F4_314",0.0884851248007865,"F3_272",1,285715.3591,4425668.1401,TRUE
"316",637,0,"F4_315",1.6774260967835,"F3_288",0,285712.5929,4425667.9081,TRUE
"317",638,0,"F4_316",1.07377112567559,"F3_288",0,285712.8388,4425666.7142,TRUE
"318",639,0,"F4_317",1.74500669923968,"F3_254",0,285713.6273,4425666.1679,TRUE
"319",640,0,"F4_318",0.075717049474023,"F3_254",1,285713.7083,4425664.4998,TRUE
"320",641,0,"F4_319",0.207923732897601,"F3_290",1,285714.931,4425664.1551,TRUE
"321",642,0,"F4_320",0.128330713996329,"F3_357",1,285844.6131,4425660.1758,TRUE
"322",643,0,"F4_321",0.206965334061542,"F3_344",1,285832.0799,4425653.5319,TRUE
"323",644,0,"F4_322",0.198625490028744,"F3_352",1,285830.415,4425661.8205,TRUE
"324",645,0,"F4_323",0.217983752549523,"F3_342",1,285830.9344,4425661.463,TRUE
"325",646,0,"F4_324",0.319531640517961,"F3_329",1,285829.868,4425660.9804,TRUE
"326",647,0,"F4_325",0.0565597628283942,"F3_353",1,285829.1432,4425660.8731,TRUE
"327",648,0,"F4_326",0.225040120746915,"F3_327",1,285829.3042,4425657.1312,TRUE
"328",649,0,"F4_327",0.283270524972728,"F3_345",1,285828.4463,4425656.6922,TRUE
"329",650,0,"F4_328",0.116889499245911,"F3_321",1,285829.2294,4425656.1031,TRUE
"330",651,0,"F4_329",0.117181205524231,"F3_325",1,285829.1573,4425654.9379,TRUE
"331",652,0,"F4_330",0.147628756083142,"F3_338",1,285830.9043,4425654.2064,TRUE
"332",653,0,"F4_331",0.0414705069247753,"F3_351",1,285828.6259,4425654.002,TRUE
"333",654,0,"F4_332",0.187963637853174,"F3_337",1,285830.201,4425653.2824,TRUE
"334",655,0,"F4_333",0.162806717764094,"F3_322",1,285826.8651,4425653.1407,TRUE
"335",656,0,"F4_334",0.165576205997183,"F3_131",1,285743.2764,4425657.9949,TRUE
"336",657,0,"F4_335",0.14712003631337,"F3_76",1,285744.9859,4425657.8738,TRUE
"337",658,0,"F4_336",0.125200062217575,"F3_171",1,285746.193,4425657.5092,TRUE
"338",659,0,"F4_337",0.161974384619852,"F3_790",1,285742.9516,4425657.0182,TRUE
"339",660,0,"F4_338",0.0448029868494672,"F3_98",1,285745.1691,4425655.5329,TRUE
"340",661,0,"F4_339",0.0969578831817563,"F3_91",1,285747.5588,4425654.6239,TRUE
"341",662,0,"F4_340",0.112610212263286,"F3_176",1,285745.4477,4425654.4049,TRUE
"342",663,0,"F4_341",0.143985698249131,"F3_145",1,285749.2175,4425654.1963,TRUE
"343",664,0,"F4_342",0.21407911648441,"F3_133",1,285744.3351,4425654.292,TRUE
"344",665,0,"F4_343",0.173941033795893,"F3_107",1,285747.3622,4425653.7661,TRUE
"345",666,0,"F4_344",0.090051785178603,"F3_136",1,285749.1234,4425653.4238,TRUE
"346",667,0,"F4_345",0.0379224138523989,"F3_175",1,285746.3853,4425653.2719,TRUE
"347",668,0,"F4_346",0.265485013195903,"F3_196",1,285740.3741,4425661.9303,TRUE
"348",669,0,"F4_347",0.19658693888635,"F3_220",1,285742.0291,4425660.9263,TRUE
"349",670,0,"F4_348",0.0617819099666637,"F3_207",1,285738.6531,4425660.6426,TRUE
"350",671,0,"F4_349",0.151556366898729,"F3_219",1,285736.8583,4425659.8645,TRUE
"351",672,0,"F4_350",0.165607836846666,"F3_90",1,285741.8451,4425659.2077,TRUE
"352",673,0,"F4_351",0.191386793424927,"F3_140",1,285736.2172,4425657.0676,TRUE
"353",674,0,"F4_352",0.227359041631636,"F3_77",1,285741.2061,4425656.8247,TRUE
"354",675,0,"F4_353",0.134104098127631,"F3_161",1,285739.8911,4425656.8832,TRUE
"355",676,0,"F4_354",0.27224221527636,"F3_115",1,285737.1652,4425656.7853,TRUE
"356",677,0,"F4_355",0.0797958847526953,"F3_72",1,285739.2222,4425656.2938,TRUE
"357",678,0,"F4_356",0.177855603110019,"F3_108",1,285738.2234,4425656.2421,TRUE
"358",679,0,"F4_357",0.129724696123479,"F3_150",1,285740.9467,4425655.5613,TRUE
"359",680,0,"F4_358",0.121624441832977,"F3_139",1,285738.9893,4425654.8334,TRUE
"360",681,0,"F4_359",0.224605344345715,"F3_156",1,285741.9985,4425654.2774,TRUE
"361",682,0,"F4_360",0.126017802629647,"F3_174",1,285736.5915,4425654.1368,TRUE
"362",683,0,"F4_361",0.131839915824753,"F3_97",1,285738.8236,4425653.5788,TRUE
"363",684,0,"F4_362",0.519481648733792,"F3_235",1,285725.8017,4425660.5918,TRUE
"364",685,0,"F4_363",0.157070184158031,"F3_179",1,285729.2152,4425653.0742,TRUE
"365",686,0,"F4_364",0.11547191683394,"F3_245",1,285721.863,4425661.6652,TRUE
"366",687,0,"F4_365",0.0841528360054472,"F3_274",1,285715.7089,4425661.2896,TRUE
"367",688,0,"F4_366",0.160291287225859,"F3_244",1,285724.1943,4425661.0703,TRUE
"368",689,0,"F4_367",0.177169108410181,"F3_225",1,285721.8927,4425660.4245,TRUE
"369",690,0,"F4_368",0.218963895648208,"F3_187",1,285722.4232,4425656.5997,TRUE
"370",691,0,"F4_369",0.20117171760989,"F3_186",1,285721.3591,4425655.9648,TRUE
"371",692,0,"F4_370",0.345973450008586,"F3_185",1,285719.3995,4425655.2039,TRUE
"372",693,0,"F4_371",0.393160092783562,"F3_189",1,285718.3251,4425653.3917,TRUE
"373",694,0,"F4_372",0.31489458805671,"F3_270",1,285706.7514,4425661.7143,TRUE
"374",695,0,"F4_373",0.163095043638093,"F3_350",1,285828.9376,4425651.2614,TRUE
"375",696,0,"F4_374",0.164188809318561,"F3_302",1,285768.4399,4425644.5801,TRUE
"376",697,0,"F4_375",0.263068931857695,"F3_153",1,285751.7267,4425644.303,TRUE
"377",698,0,"F4_376",0.234354025239926,"F3_106",1,285743.8826,4425652.6857,TRUE
"378",699,0,"F4_377",0.0607526260366211,"F3_117",1,285747.4423,4425652.6501,TRUE
"379",700,0,"F4_378",0.189177960882229,"F3_172",1,285745.6815,4425652.5631,TRUE
"380",701,0,"F4_379",0.191411785973722,"F3_75",1,285742.8003,4425651.9483,TRUE
"381",702,0,"F4_380",0.322995639626932,"F3_127",1,285744.214,4425651.5594,TRUE
"382",703,0,"F4_381",0.117668947728475,"F3_82",1,285747.8764,4425651.4233,TRUE
"383",704,0,"F4_382",0.214602045191396,"F3_67",1,285746.0705,4425651.1247,TRUE
"384",705,0,"F4_383",0.0542136769667391,"F3_162",1,285749.8669,4425650.4512,TRUE
"385",706,0,"F4_384",0.171503716851209,"F3_143",1,285743.692,4425650.5376,TRUE
"386",707,0,"F4_385",0.0144400906700177,"F3_128",1,285746.1218,4425650.2386,TRUE
"387",708,0,"F4_386",0.128237442993306,"F3_111",1,285750.614,4425649.9006,TRUE
"388",709,0,"F4_387",0.0670123877381139,"F3_99",1,285748.1494,4425649.7582,TRUE
"389",710,0,"F4_388",0.0757354441837023,"F3_119",1,285742.3344,4425649.1547,TRUE
"390",711,0,"F4_389",0.0553872686994319,"F3_93",1,285749.0836,4425649.1931,TRUE
"391",712,0,"F4_390",0.199775063892345,"F3_104",1,285746.8627,4425648.9763,TRUE
"392",713,0,"F4_391",0.090454371412059,"F3_158",1,285751.066,4425648.8072,TRUE
"393",714,0,"F4_392",0.2491958963296,"F3_121",1,285748.3451,4425648.5653,TRUE
"394",715,0,"F4_393",0.0386435830063628,"F3_165",1,285742.6292,4425648.2716,TRUE
"395",716,0,"F4_394",0.0196145797545611,"F3_155",1,285746.3112,4425648.0069,TRUE
"396",717,0,"F4_395",0.982508169635197,"F3_155",0,285747.2804,4425647.9808,TRUE
"397",718,0,"F4_396",0.142335138878846,"F3_66",1,285743.8172,4425647.8502,TRUE
"398",719,0,"F4_397",0.129553040612998,"F3_134",1,285748.3809,4425647.5824,TRUE
"399",720,0,"F4_398",0.0661312471722796,"F3_160",1,285749.7178,4425647.0675,TRUE
"400",721,0,"F4_399",0.063366867785343,"F3_73",1,285742.8389,4425646.9633,TRUE
"401",722,0,"F4_400",0.28379412236762,"F3_71",1,285747.0106,4425646.624,TRUE
"402",723,0,"F4_401",0.259143842865751,"F3_135",1,285745.9252,4425646.1483,TRUE
"403",724,0,"F4_402",0.201022020406372,"F3_110",1,285744.7598,4425646.0266,TRUE
"404",725,0,"F4_403",0.199061510844195,"F3_87",1,285747.1705,4425645.5786,TRUE
"405",726,0,"F4_404",0.0727527832713053,"F3_169",1,285742.5941,4425645.717,TRUE
"406",727,0,"F4_405",0.10548035264149,"F3_130",1,285749.0712,4425645.3211,TRUE
"407",728,0,"F4_406",0.153578079284584,"F3_80",1,285745.9752,4425644.8382,TRUE
"408",729,0,"F4_407",0.115794245632833,"F3_118",1,285744.8571,4425644.4757,TRUE
"409",730,0,"F4_408",0.0615497641104352,"F3_102",1,285740.7173,4425652.9839,TRUE
"410",731,0,"F4_409",0.10815297138474,"F3_69",1,285739.6935,4425652.8415,TRUE
"411",732,0,"F4_410",0.0805054759578931,"F3_84",1,285737.8746,4425652.8642,TRUE
"412",733,0,"F4_411",0.184121157160186,"F3_81",1,285738.6595,4425652.5078,TRUE
"413",734,0,"F4_412",0.224403767097944,"F3_88",1,285739.4883,4425651.1416,TRUE
"414",735,0,"F4_413",0.0922919640087905,"F3_116",1,285741.9155,4425650.8576,TRUE
"415",736,0,"F4_414",0.0711515009425935,"F3_63",1,285739.7405,4425649.2583,TRUE
"416",737,0,"F4_415",0.0453927780205587,"F3_65",1,285740.5448,4425648.2128,TRUE
"417",738,0,"F4_416",0.305479144205789,"F3_164",1,285741.6951,4425646.0764,TRUE
"418",739,0,"F4_417",0.0672985108136512,"F3_180",1,285728.7648,4425652.0786,TRUE
"419",740,0,"F4_418",0.182359285548386,"F3_178",1,285728.3294,4425648.95,TRUE
"420",741,0,"F4_419",0.0478772853042406,"F3_183",1,285727.4865,4425647.8213,TRUE
"421",742,0,"F4_420",0.146509268160623,"F3_317",1,285769.9741,4425642.5149,TRUE
"422",743,0,"F4_421",0.0374943135860782,"F3_311",1,285770.4097,4425641.4647,TRUE
"423",744,0,"F4_422",0.0582083470082075,"F3_312",1,285769.3006,4425640.789,TRUE
"424",745,0,"F4_423",0.210665884336285,"F3_315",1,285767.9132,4425643.6775,TRUE
"425",746,0,"F4_424",0.249860650989562,"F3_310",1,285768.5519,4425643.4436,TRUE
"426",747,0,"F4_425",0.227234500935877,"F3_304",1,285767.4037,4425642.6933,TRUE
"427",748,0,"F4_426",0.757648917768008,"F3_303",0,285765.9203,4425641.9544,TRUE
"428",749,0,"F4_427",0.114503656012421,"F3_95",1,285751.9973,4425642.5073,TRUE
"429",750,0,"F4_428",0.0546643630753551,"F3_79",1,285752.8166,4425641.2597,TRUE
"430",751,0,"F4_429",1.22421980250822,"F3_126",0,285755.0408,4425638.8026,TRUE
"431",752,0,"F4_430",0.259405196196987,"F3_167",1,285753.0196,4425638.4999,TRUE
"432",753,0,"F4_431",0.0826106803677172,"F3_126",1,285754.1523,4425637.9792,TRUE
"433",754,0,"F4_432",0.328039575870513,"F3_100",1,285752.6865,4425637.5159,TRUE
"434",755,0,"F4_433",0.3262121135134,"F3_170",1,285755.74,4425636.3858,TRUE
"435",756,0,"F4_434",0.134659634416756,"F3_147",1,285746.7229,4425643.8431,TRUE
"436",757,0,"F4_435",0.0649581551777901,"F3_85",1,285749.4627,4425643.0309,TRUE
"437",758,0,"F4_436",0.306204314664475,"F3_101",1,285748.3345,4425642.5986,TRUE
"438",759,0,"F4_437",0.158321831212133,"F3_173",1,285749.9823,4425641.8059,TRUE
"439",760,0,"F4_438",0.246384167111193,"F3_148",1,285748.8384,4425641.7509,TRUE
"440",761,0,"F4_439",0.154093909328998,"F3_132",1,285746.6454,4425641.1068,TRUE
"441",762,0,"F4_440",0.219198449458348,"F3_94",1,285748.182,4425641.0507,TRUE
"442",763,0,"F4_441",0.1115200306223,"F3_112",1,285750.8032,4425640.8011,TRUE
"443",764,0,"F4_442",0.113054727620279,"F3_105",1,285755.1792,4425635.0001,TRUE
"444",765,0,"F4_443",0.0854030624892498,"F3_141",1,285756.6371,4425634.1818,TRUE
"445",766,0,"F4_444",0.354597962952799,"F3_83",1,285756.2398,4425632.5971,TRUE
"446",767,0,"F4_445",0.216924250069343,"F3_122",1,285754.5951,4425632.7013,TRUE
"447",768,0,"F4_446",0.0783017036248634,"F3_53",1,285758.5058,4425630.1782,TRUE
"448",769,0,"F4_447",0.0685618307992624,"F3_784",1,285759.7174,4425628.4378,TRUE
"449",770,0,"F4_448",0.0777102995488291,"F3_791",1,285759.1365,4425627.0531,TRUE
"450",771,0,"F4_449",0.154956137388824,"F3_21",1,285770.3934,4425621.2103,TRUE
"451",772,0,"F4_450",0.0863664326810421,"F3_11",1,285769.4014,4425620.941,TRUE
"452",773,0,"F4_451",0.0521642485230702,"F3_14",1,285769.5324,4425619.1562,TRUE
"453",774,0,"F4_452",0.18463261034519,"F3_13",1,285771.6441,4425618.3725,TRUE
"454",775,0,"F4_453",0.107943233427384,"F3_19",1,285770.7471,4425617.4332,TRUE
"455",776,0,"F4_454",0.16766946469146,"F3_23",1,285771.8175,4425617.2836,TRUE
"456",777,0,"F4_455",0.216304625129012,"F3_0",1,285769.4472,4425617.1579,TRUE
"457",778,0,"F4_456",0.180318643806323,"F3_56",1,285763.8475,4425624.6609,TRUE
"458",779,0,"F4_457",0.219338320902331,"F3_62",1,285764.964,4425624.2633,TRUE
"459",780,0,"F4_458",0.0531481455544434,"F3_48",1,285766.149,4425623.6748,TRUE
"460",781,0,"F4_459",0.178199288089701,"F3_55",1,285764.41,4425623.4121,TRUE
"461",782,0,"F4_460",0.112354243532479,"F3_31",1,285768.2251,4425622.5372,TRUE
"462",783,0,"F4_461",0.0612544615376374,"F3_41",1,285768.5437,4425621.3999,TRUE
"463",784,0,"F4_462",0.25534401213307,"F3_8",1,285766.3761,4425620.6752,TRUE
"464",785,0,"F4_463",0.160899088368124,"F3_42",1,285767.5776,4425620.6018,TRUE
"465",786,0,"F4_464",0.128452616379922,"F3_20",1,285765.8859,4425619.5951,TRUE
"466",787,0,"F4_465",0.131854132787874,"F3_32",1,285767.2793,4425618.4997,TRUE
"467",788,0,"F4_466",1.19784215251391,"F3_0",0,285768.4317,4425617.3978,TRUE
"468",789,0,"F4_467",2.38845743444885,"F3_33",0,285780.1165,4425614.2975,TRUE
"469",790,0,"F4_468",0.145258335389534,"F3_16",1,285780.6702,4425611.0177,TRUE
"470",791,0,"F4_469",0.100304090043756,"F3_45",1,285778.9188,4425609.9936,TRUE
"471",792,0,"F4_470",0.173185839175582,"F3_15",1,285780.8693,4425609.3366,TRUE
"472",793,0,"F4_471",0.151050202463467,"F3_36",1,285780.0563,4425608.7235,TRUE
"473",794,0,"F4_472",0.299922926372351,"F3_40",0,285774.4713,4425616.0479,TRUE
"474",795,0,"F4_473",0.0613840293549243,"F3_12",1,285772.1857,4425615.8693,TRUE
"475",796,0,"F4_474",0.0698449398286966,"F3_7",1,285777.4439,4425615.4874,TRUE
"476",797,0,"F4_475",0.935442117681304,"F3_4",0,285774.9086,4425615.4126,TRUE
"477",798,0,"F4_476",0.696466564740158,"F3_34",0,285771.7415,4425614.9715,TRUE
"478",799,0,"F4_477",0.0431870333252322,"F3_3",1,285773.0128,4425615.0944,TRUE
"479",800,0,"F4_478",0.0920536393805614,"F3_783",1,285777.0377,4425614.6437,TRUE
"480",801,0,"F4_479",0.142261360491711,"F3_4",1,285774.8459,4425614.529,TRUE
"481",802,0,"F4_480",0.135209254922743,"F3_44",1,285772.2602,4425614.4749,TRUE
"482",803,0,"F4_481",0.31614061486737,"F3_9",1,285773.2304,4425613.9205,TRUE
"483",804,0,"F4_482",0.180697639555051,"F3_28",1,285776.9397,4425613.6492,TRUE
"484",805,0,"F4_483",0.189335747256403,"F3_35",1,285775.0001,4425613.1943,TRUE
"485",806,0,"F4_484",0.2081624501587,"F3_10",1,285772.2828,4425613.0233,TRUE
"486",807,0,"F4_485",0.132050289799505,"F3_1",1,285773.5244,4425612.9311,TRUE
"487",808,0,"F4_486",0.248966233220228,"F3_39",1,285771.3725,4425612.5011,TRUE
"488",809,0,"F4_487",1.03785399328213,"F3_43",0,285775.6778,4425612.2537,TRUE
"489",810,0,"F4_488",0.188933366048262,"F3_37",1,285776.2038,4425611.2747,TRUE
"490",811,0,"F4_489",0.270071152657362,"F3_26",1,285777.8246,4425611.0313,TRUE
"491",812,0,"F4_490",0.219982889330655,"F3_18",1,285777.2674,4425610.2973,TRUE
"492",813,0,"F4_491",0.155016110882625,"F3_38",1,285778.9504,4425607.9495,TRUE
"493",814,0,"F4_492",0.0891536488239624,"F3_17",1,285779.5966,4425607.2713,TRUE
"494",815,0,"F4_493",0.152039732143924,"F3_30",1,285780.1785,4425606.2153,TRUE
"495",816,0,"F4_494",0.206924158510017,"F3_2",1,285777.6085,4425607.883,TRUE
"496",817,0,"F4_495",0.772694835644103,"F3_384",1,285854.6891,4425687.5462,TRUE
"497",818,0,"F4_496",1.04876232988764,"F3_383",0,285856.4115,4425685.6412,TRUE
"498",819,0,"F4_497",3.27040008749346,"F3_386",0,285860.2533,4425687.4033,TRUE
"499",820,0,"F4_498",0.0260577145578373,"F3_388",1,285853.3344,4425693.9089,TRUE
"500",821,0,"F4_499",0.140115935938108,"F3_401",1,285841.2919,4425707.8009,TRUE
"501",822,0,"F4_500",0.0597313362960641,"F3_395",1,285844.6997,4425699.5247,TRUE
"502",823,0,"F4_501",0.0147940525555408,"F3_375",1,285836.3495,4425682.1733,TRUE
"503",824,0,"F4_502",0.0878061996186817,"F3_370",1,285835.1006,4425682.0675,TRUE
"504",825,0,"F4_503",0.0518002159764984,"F3_368",1,285835.651,4425681.189,TRUE
"505",826,0,"F4_504",0.304224047619543,"F3_382",1,285833.9682,4425682.8506,TRUE
"506",827,0,"F4_505",0.045540474109307,"F3_371",1,285833.238,4425683.5068,TRUE
"507",828,0,"F4_506",0.259713253237358,"F3_373",1,285832.0632,4425683.6444,TRUE
"508",829,0,"F4_507",0.0525056906564012,"F3_379",1,285831.4811,4425682.4379,TRUE
"509",830,0,"F4_508",0.0592904510650407,"F3_359",1,285830.1582,4425682.5543,TRUE
"510",831,0,"F4_509",0.131974746247472,"F3_377",1,285832.2325,4425681.0515,TRUE
"511",832,0,"F4_510",0.270239881633967,"F3_380",1,285832.7935,4425679.6968,TRUE
"512",833,0,"F4_511",0.0830553186853765,"F3_381",1,285834.0635,4425679.9825,TRUE
"513",834,0,"F4_512",0.147423330318413,"F3_361",1,285834.8255,4425680.2048,TRUE
"514",835,0,"F4_513",0.0919077861063048,"F3_364",1,285835.4499,4425679.337,TRUE
"515",836,0,"F4_514",0.0853067000725632,"F3_363",1,285836.6564,4425679.337,TRUE
"516",837,0,"F4_515",0.0563838616224694,"F3_366",1,285837.122,4425679.9931,TRUE
"517",838,0,"F4_516",0.140332683111894,"F3_369",1,285832.5606,4425678.8078,TRUE
"518",839,0,"F4_517",0.138863171245888,"F3_374",1,285831.9785,4425676.9345,TRUE
"519",840,0,"F4_518",0.125648573507976,"F3_367",1,285829.3644,4425676.7335,TRUE
"520",841,0,"F4_519",0.197451933023928,"F3_358",1,285830.264,4425675.9715,TRUE
"521",842,0,"F4_520",0.2192777162495,"F3_362",1,285828.4814,4425673.8125,TRUE
"522",843,0,"F4_521",0.168375549898447,"F3_376",1,285829.3069,4425671.2936,TRUE
"523",844,0,"F4_522",0.152726716844534,"F3_332",1,285830.041,4425663.6822,TRUE
"524",845,0,"F4_523",0.172815542035598,"F3_331",1,285830.848,4425660.2426,TRUE
"525",846,0,"F4_524",0.151055364633725,"F3_340",1,285828.0304,4425656.2507,TRUE
"526",847,0,"F4_525",0.129156055413991,"F3_330",1,285828.6071,4425655.5733,TRUE
"527",848,0,"F4_526",0.873950647289423,"F3_321",0,285830.1999,4425656.2559,TRUE
"528",849,0,"F4_527",0.0711561785109224,"F3_335",1,285830.0941,4425655.1288,TRUE
"529",850,0,"F4_528",0.144504165380306,"F3_349",1,285827.7658,4425654.4515,TRUE
"530",851,0,"F4_529",0.130528812169286,"F3_339",1,285829.5808,4425654.1446,TRUE
"531",852,0,"F4_530",0.165433672383091,"F3_333",1,285826.9879,4425652.3115,TRUE
"532",853,0,"F4_531",0.270422020900257,"F3_328",1,285827.2895,4425651.1156,TRUE
"533",854,0,"F4_532",0.120638290515767,"F3_320",1,285829.9248,4425651.7189,TRUE
"534",855,0,"F4_533",0.118070999755457,"F3_354",1,285829.7766,4425652.5285,TRUE
"535",856,0,"F4_534",0.22807611202834,"F3_323",1,285827.9827,4425653.4598,TRUE
"536",857,0,"F4_535",0.212306050271644,"F3_343",1,285828.7553,4425652.9624,TRUE
"537",858,0,"F4_536",0.728711506481289,"F3_328",0,285828.2209,4425651.0892,TRUE
"538",859,0,"F4_537",0.117624452201782,"F3_336",1,285830.6772,4425652.0968,TRUE
"539",860,0,"F4_538",0.0219648777183025,"F3_326",1,285831.2858,4425653.4991,TRUE
"540",861,0,"F4_539",0.0524679029992552,"F3_378",1,285832.8953,4425682.3699,TRUE
"541",862,0,"F4_540",0.147256905300903,"F3_33",1,285778.7959,4425612.4562,TRUE
"542",863,0,"F4_541",0.101503459611197,"F3_46",1,285775.7532,4425614.0173,TRUE
"543",864,0,"F4_542",0.126000176215243,"F3_34",1,285770.9642,4425614.7052,TRUE
"544",865,0,"F4_543",0.155699307701946,"F3_29",1,285770.0911,4425615.3137,TRUE
"545",866,0,"F4_544",0.158351426807516,"F3_25",1,285769.9588,4425614.4142,TRUE
"546",867,0,"F4_545",0.107440137893705,"F3_24",1,285769.4826,4425615.8165,TRUE
"547",868,0,"F4_546",0.185077960074045,"F3_22",1,285772.9486,4425616.6896,TRUE
"548",869,0,"F4_547",0.115945611175434,"F3_6",1,285766.7309,4425619.4148,TRUE
"549",870,0,"F4_548",0.117705245799617,"F3_47",1,285762.3653,4425623.0925,TRUE
"550",871,0,"F4_549",0.125571963724003,"F3_50",1,285760.5661,4425624.389,TRUE
"551",872,0,"F4_550",0.0486501125390387,"F3_60",1,285760.7778,4425623.1454,TRUE
"552",873,0,"F4_551",0.159367417350332,"F3_49",1,285759.3093,4425624.2435,TRUE
"553",874,0,"F4_552",0.105987031782407,"F3_59",1,285759.1506,4425625.4738,TRUE
"554",875,0,"F4_553",0.104775401663356,"F3_54",1,285757.788,4425626.6115,TRUE
"555",876,0,"F4_554",0.421778654630833,"F3_54",0,285758.1319,4425626.3866,TRUE
"556",877,0,"F4_555",0.152735424769238,"F3_52",1,285758.3304,4425627.7624,TRUE
"557",878,0,"F4_556",0.84679232329294,"F3_61",0,285755.3538,4425628.1725,TRUE
"558",879,0,"F4_557",0.131027950562408,"F3_57",1,285759.1043,4425629.5704,TRUE
"559",880,0,"F4_558",0.166349614197931,"F3_58",1,285756.9082,4425629.3058,TRUE
"560",881,0,"F4_559",0.101846801386415,"F3_163",1,285754.7254,4425630.0731,TRUE
"561",882,0,"F4_560",0.162549818118195,"F3_151",1,285754.3021,4425631.0653,TRUE
"562",883,0,"F4_561",0.258028141644603,"F3_124",1,285753.4289,4425631.9781,TRUE
"563",884,0,"F4_562",0.158809792676363,"F3_70",1,285755.2678,4425631.9252,TRUE
"564",885,0,"F4_563",0.0598008747712715,"F3_78",1,285752.3309,4425632.3485,TRUE
"565",886,0,"F4_564",0.108161309628784,"F3_138",1,285751.5504,4425633.473,TRUE
"566",887,0,"F4_565",0.0552617594081629,"F3_109",1,285752.5294,4425633.8699,TRUE
"567",888,0,"F4_566",0.0834561710868304,"F3_159",1,285751.5901,4425634.5975,TRUE
"568",889,0,"F4_567",0.0831351584420314,"F3_68",1,285753.2173,4425635.2457,TRUE
"569",890,0,"F4_568",0.0606871924232954,"F3_125",1,285753.0585,4425636.3438,TRUE
"570",891,0,"F4_569",0.169841841584929,"F3_142",1,285751.7885,4425636.1321,TRUE
"571",892,0,"F4_570",0.135873040985966,"F3_74",1,285750.7566,4425636.0792,TRUE
"572",893,0,"F4_571",0.269272166662679,"F3_89",1,285749.9565,4425638.1628,TRUE
"573",894,0,"F4_572",0.433343327111662,"F3_129",1,285750.2184,4425639.4963,TRUE
"574",895,0,"F4_573",0.108439285363363,"F3_86",1,285751.0598,4425639.4645,TRUE
"575",896,0,"F4_574",0.0884515798132521,"F3_168",1,285751.9329,4425638.4723,TRUE
"576",897,0,"F4_575",0.0822361407840672,"F3_96",1,285753.3776,4425639.5836,TRUE
"577",898,0,"F4_576",2.43078086497679,"F3_126",0,285756.0208,4425639.5233,TRUE
"578",899,0,"F4_577",0.135856505070417,"F3_113",1,285750.4499,4425646.8853,TRUE
"579",900,0,"F4_578",0.0638282523062116,"F3_137",1,285750.8151,4425645.0914,TRUE
"580",901,0,"F4_579",0.150688178611417,"F3_154",1,285746.3066,4425642.5832,TRUE
"581",902,0,"F4_580",0.100917901373683,"F3_123",1,285747.1162,4425642.0275,TRUE
"582",903,0,"F4_581",0.135408758983922,"F3_305",1,285771.3798,4425640.8726,TRUE
"583",904,0,"F4_582",0.0623780474439351,"F3_309",1,285769.4907,4425641.7458,TRUE
"584",905,0,"F4_583",0.192197151276773,"F3_307",1,285768.5223,4425642.3649,TRUE
"585",906,0,"F4_584",0.184046192132064,"F3_316",1,285767.4111,4425644.6668,TRUE
"586",907,0,"F4_585",0.0463507248293205,"F3_313",1,285766.4586,4425643.9524,TRUE
"587",908,0,"F4_586",0.181649926802582,"F3_308",1,285766.6491,4425642.3966,TRUE
"588",909,0,"F4_587",0.148246319984966,"F3_303",1,285766.3792,4425641.3965,TRUE
"589",910,0,"F4_588",0.0412660153957765,"F3_306",1,285765.9506,4425643.0475,TRUE
"590",911,0,"F4_589",0.144724176713195,"F3_314",1,285764.8552,4425642.9364,TRUE
"591",912,0,"F4_590",0.212396798476925,"F3_152",1,285748.7989,4425650.6259,TRUE
"592",913,0,"F4_591",0.0484691576772064,"F3_166",1,285747.3173,4425650.1602,TRUE
