"","OBJECTID","CLASS_ID","Flight","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"543",543,0,"F1_","F1_543",0.480341746403184,"F3_466",1,285324.2266,4426002.9938,TRUE
"544",544,0,"F1_","F1_544",0.403204581033692,"F3_469",1,285323.2482,4426002.3543,TRUE
"545",545,0,"F1_","F1_545",0.303416539579926,"F3_472",1,285320.7772,4426002.0658,TRUE
"546",546,0,"F1_","F1_546",0.414524523086782,"F3_454",1,285324.8917,4426001.6472,TRUE
"547",547,0,"F1_","F1_547",0.157967993355679,"F3_473",1,285323.8381,4426001.3951,TRUE
"548",548,0,"F1_","F1_548",0.254598875695598,"F3_476",1,285322.7224,4426001.2514,TRUE
"549",549,0,"F1_","F1_549",0.291730758101274,"F3_479",1,285321.362,4426000.7184,TRUE
"550",550,0,"F1_","F1_550",0.138980477451327,"F3_481",1,285323.6609,4426000.2195,TRUE
"551",551,0,"F1_","F1_551",0.243607254518192,"F3_483",1,285320.8327,4426000.0475,TRUE
"552",552,0,"F1_","F1_552",0.370460552747777,"F3_455",1,285325.5308,4426000.0648,TRUE
"553",553,0,"F1_","F1_553",0.483637773366686,"F3_455",0,285326.3168,4425999.8586,TRUE
"554",554,0,"F1_","F1_554",0.408937771544793,"F3_482",1,285321.9302,4425999.9054,TRUE
"555",555,0,"F1_","F1_555",0.12621362101111,"F3_488",1,285324.5688,4425999.2876,TRUE
"556",556,0,"F1_","F1_556",0.294347975631873,"F3_693",1,285324.7775,4425998.0384,TRUE
"557",557,0,"F1_","F1_557",0.350307397295637,"F3_696",1,285322.5264,4425997.7357,TRUE
"558",558,0,"F1_","F1_558",0.307342747269706,"F3_697",1,285323.6217,4425997.7039,TRUE
"559",559,0,"F1_","F1_559",0.169703430167247,"F3_701",1,285320.9033,4425997.2089,TRUE
"560",560,0,"F1_","F1_560",0.319950704272559,"F3_700",1,285324.4645,4425997.0025,TRUE
"561",561,0,"F1_","F1_561",0.294192598709848,"F3_699",1,285321.5979,4425996.8081,TRUE
"562",562,0,"F1_","F1_562",0.269972821045999,"F3_703",1,285323.8688,4425996.3202,TRUE
"563",563,0,"F1_","F1_563",0.159212305808362,"F3_704",1,285321.1352,4425996.0573,TRUE
"564",564,0,"F1_","F1_564",0.373404178364577,"F3_708",1,285321.7388,4425995.3373,TRUE
"565",565,0,"F1_","F1_565",0.185982304347778,"F3_707",1,285324.2086,4425995.3479,TRUE
"566",566,0,"F1_","F1_566",0.154319666496177,"F3_709",1,285322.9464,4425995.0376,TRUE
"567",567,0,"F1_","F1_567",0.313306777515961,"F3_458",1,285313.6848,4426005.039,TRUE
"568",568,0,"F1_","F1_568",0.229769768246096,"F3_495",1,285312.3572,4426004.7184,TRUE
"569",569,0,"F1_","F1_569",0.185158432137063,"F3_460",1,285314.3356,4426004.1498,TRUE
"570",570,0,"F1_","F1_570",0.313716732178018,"F3_462",1,285318.851,4426003.944,TRUE
"571",571,0,"F1_","F1_571",0.290967331209307,"F3_500",1,285312.134,4426003.7492,TRUE
"572",572,0,"F1_","F1_572",0.327578423906852,"F3_498",1,285311.1304,4426003.8493,TRUE
"573",573,0,"F1_","F1_573",0.0816195529176623,"F3_463",1,285314.9648,4426003.4876,TRUE
"574",574,0,"F1_","F1_574",0.210976549124811,"F3_465",1,285319.7615,4426003.2828,TRUE
"575",575,0,"F1_","F1_575",0.254873615923824,"F3_502",1,285310.1545,4426003.1069,TRUE
"576",576,0,"F1_","F1_576",0.180297871991312,"F3_503",1,285311.398,4426002.7128,TRUE
"577",577,0,"F1_","F1_577",0.129286186893684,"F3_467",1,285316.272,4426002.7917,TRUE
"578",578,0,"F1_","F1_578",0.165161997979215,"F3_470",1,285319.2337,4426002.2417,TRUE
"579",579,0,"F1_","F1_579",0.179919926773925,"F3_468",1,285318.2301,4426002.2821,TRUE
"580",580,0,"F1_","F1_580",0.226524737535049,"F3_471",1,285317.1891,4426002.2302,TRUE
"581",581,0,"F1_","F1_581",0.0621544981339844,"F3_506",1,285311.8415,4426002.0372,TRUE
"582",582,0,"F1_","F1_582",0.405795194886957,"F3_507",1,285310.5581,4426002.1087,TRUE
"583",583,0,"F1_","F1_583",0.218976230270325,"F3_510",1,285312.7528,4426001.3771,TRUE
"584",584,0,"F1_","F1_584",0.0639087551462656,"F3_474",1,285315.9237,4426001.3282,TRUE
"585",585,0,"F1_","F1_585",0.206137371766793,"F3_475",1,285320.0615,4426001.205,TRUE
"586",586,0,"F1_","F1_586",0.301142356400469,"F3_478",1,285318.4692,4426001.0781,TRUE
"587",587,0,"F1_","F1_587",0.352589009109402,"F3_477",1,285315.0662,4426000.7693,TRUE
"588",588,0,"F1_","F1_588",0.159129543640218,"F3_511",1,285311.7228,4426000.8461,TRUE
"589",589,0,"F1_","F1_589",0.443512831700086,"F3_480",1,285319.5726,4426000.6806,TRUE
"590",590,0,"F1_","F1_590",0.284679075237492,"F3_487",1,285314.3902,4425999.9226,TRUE
"591",591,0,"F1_","F1_591",0.348702752398091,"F3_484",1,285318.7054,4425999.9461,TRUE
"592",592,0,"F1_","F1_592",0.133340167819696,"F3_485",1,285317.971,4425999.7801,TRUE
"593",593,0,"F1_","F1_593",0.347993572079398,"F3_516",1,285307.5408,4425999.7269,TRUE
"594",594,0,"F1_","F1_594",0.234229090754631,"F3_486",1,285315.5403,4425999.7777,TRUE
"595",595,0,"F1_","F1_595",0.220199158078857,"F3_515",1,285311.1977,4425999.7698,TRUE
"596",596,0,"F1_","F1_596",0.231739545361312,"F3_517",1,285312.1207,4425999.4601,TRUE
"597",597,0,"F1_","F1_597",0.188384979814746,"F3_518",1,285310.2435,4425999.4561,TRUE
"598",598,0,"F1_","F1_598",0.261568606059046,"F3_519",1,285309.2867,4425999.103,TRUE
"599",599,0,"F1_","F1_599",0.323624684739128,"F3_520",1,285313.1551,4425999.0041,TRUE
"600",600,0,"F1_","F1_600",0.346691380630438,"F3_489",1,285315.6342,4425998.624,TRUE
"601",601,0,"F1_","F1_601",0.206082553835348,"F3_694",1,285314.3876,4425998.4198,TRUE
"602",602,0,"F1_","F1_602",0.263952235816247,"F3_710",1,285311.4822,4425998.374,TRUE
"603",603,0,"F1_","F1_603",0.248098918514003,"F3_695",1,285313.6545,4425997.9999,TRUE
"604",604,0,"F1_","F1_604",0.107530760127675,"F3_711",1,285312.7793,4425998.1561,TRUE
"605",605,0,"F1_","F1_605",0.244358034565334,"F3_698",1,285320.0937,4425997.7175,TRUE
"606",606,0,"F1_","F1_606",0.39676935201072,"F3_712",1,285312.7849,4425996.7815,TRUE
"607",607,0,"F1_","F1_607",0.396548258143024,"F3_702",1,285314.1628,4425996.7636,TRUE
"608",608,0,"F1_","F1_608",0.289603225897624,"F3_706",1,285313.2714,4425995.675,TRUE
"609",609,0,"F1_","F1_609",0.272973606193024,"F3_537",1,285293.2385,4426006.5325,TRUE
"610",610,0,"F1_","F1_610",0.147184512744188,"F3_538",1,285295.2525,4426006.5093,TRUE
"611",611,0,"F1_","F1_611",0.138055952785424,"F3_540",1,285299.8227,4426006.262,TRUE
"612",612,0,"F1_","F1_612",0.142915762495982,"F3_490",1,285303.2759,4426006.3614,TRUE
"613",613,0,"F1_","F1_613",0.254582548761547,"F3_491",1,285304.5437,4426006.1648,TRUE
"614",614,0,"F1_","F1_614",0.195419591612386,"F3_539",1,285297.6341,4426006.3105,TRUE
"615",615,0,"F1_","F1_615",0.153057772888464,"F3_542",1,285294.2408,4426005.8996,TRUE
"616",616,0,"F1_","F1_616",0.246259798392645,"F3_541",1,285296.7007,4426005.8341,TRUE
"617",617,0,"F1_","F1_617",0.259362630190478,"F3_492",1,285305.3317,4426005.5047,TRUE
"618",618,0,"F1_","F1_618",0.244220691328217,"F3_544",1,285300.7778,4426005.5653,TRUE
"619",619,0,"F1_","F1_619",0.0628377477924279,"F3_543",1,285295.9019,4426005.4737,TRUE
"620",620,0,"F1_","F1_620",0.142849340083104,"F3_545",1,285299.6854,4426005.3321,TRUE
"621",621,0,"F1_","F1_621",0.233733230558966,"F3_493",1,285304.1711,4426005.1508,TRUE
"622",622,0,"F1_","F1_622",0.17458503220429,"F3_494",1,285303.1014,4426005.0557,TRUE
"623",623,0,"F1_","F1_623",0.146544014178736,"F3_546",1,285294.2262,4426004.9706,TRUE
"624",624,0,"F1_","F1_624",0.35704627267067,"F3_549",1,285300.9538,4426004.6688,TRUE
"625",625,0,"F1_","F1_625",0.0585004400725707,"F3_548",1,285296.8854,4426004.7913,TRUE
"626",626,0,"F1_","F1_626",0.0771272203603673,"F3_496",1,285302.3484,4426004.3434,TRUE
"627",627,0,"F1_","F1_627",0.193074159594824,"F3_497",1,285304.7175,4426004.0289,TRUE
"628",628,0,"F1_","F1_628",0.341970353755806,"F3_552",1,285293.2852,4426003.9576,TRUE
"629",629,0,"F1_","F1_629",0.32056674651093,"F3_499",1,285303.6605,4426003.8089,TRUE
"630",630,0,"F1_","F1_630",0.294829866649943,"F3_551",1,285297.6199,4426003.7621,TRUE
"631",631,0,"F1_","F1_631",0.125519158355471,"F3_553",1,285296.2291,4426003.4069,TRUE
"632",632,0,"F1_","F1_632",0.216115798067448,"F3_555",1,285298.6159,4426003.1669,TRUE
"633",633,0,"F1_","F1_633",0.158112740483229,"F3_501",1,285304.884,4426003.0264,TRUE
"634",634,0,"F1_","F1_634",0.245916030646712,"F3_558",1,285297.2004,4426002.5908,TRUE
"635",635,0,"F1_","F1_635",0.233627272953617,"F3_556",1,285294.4994,4426002.5294,TRUE
"636",636,0,"F1_","F1_636",0.534823028261088,"F3_505",1,285304.0252,4426002.3103,TRUE
"637",637,0,"F1_","F1_637",0.423819372697687,"F3_509",1,285305.1913,4426002.1287,TRUE
"638",638,0,"F1_","F1_638",0.126971993704828,"F3_504",1,285302.1065,4426002.2195,TRUE
"639",639,0,"F1_","F1_639",0.189520225566798,"F3_508",1,285303.0099,4426002.0128,TRUE
"640",640,0,"F1_","F1_640",0.139470745622261,"F3_563",1,285295.7811,4426001.3542,TRUE
"641",641,0,"F1_","F1_641",0.268911568764447,"F3_562",1,285300.7026,4426001.4447,TRUE
"642",642,0,"F1_","F1_642",0.232175785202791,"F3_564",1,285301.6399,4426000.9448,TRUE
"643",643,0,"F1_","F1_643",0.145845234292258,"F3_512",1,285303.0773,4426000.6322,TRUE
"644",644,0,"F1_","F1_644",0.173480796402505,"F3_569",1,285299.7646,4426000.2184,TRUE
"645",645,0,"F1_","F1_645",0.112802984345475,"F3_567",1,285297.6019,4426000.1464,TRUE
"646",646,0,"F1_","F1_646",0.199696072773933,"F3_514",1,285302.0707,4426000.0378,TRUE
"647",647,0,"F1_","F1_647",0.144160322124837,"F3_568",1,285293.7768,4425999.9966,TRUE
"648",648,0,"F1_","F1_648",0.260464951080391,"F3_570",1,285295.563,4425999.7567,TRUE
"649",649,0,"F1_","F1_649",0.373936526884165,"F3_571",1,285298.0295,4425999.4241,TRUE
"650",650,0,"F1_","F1_650",0.215419426272057,"F3_573",1,285296.9873,4425999.4376,TRUE
"651",651,0,"F1_","F1_651",0.0531660957778689,"F3_572",1,285292.7537,4425999.366,TRUE
"652",652,0,"F1_","F1_652",0.21248523622265,"F3_575",1,285294.8155,4425998.801,TRUE
"653",653,0,"F1_","F1_653",0.26716976032211,"F3_714",1,285293.7337,4425998.2827,TRUE
"654",654,0,"F1_","F1_654",0.302893288622043,"F3_716",1,285295.1504,4425997.5141,TRUE
"655",655,0,"F1_","F1_655",0.0877144924581853,"F3_717",1,285293.5898,4425997.1424,TRUE
"656",656,0,"F1_","F1_656",0.928620812898711,"F3_717",0,285294.4608,4425996.7294,TRUE
"657",657,0,"F1_","F1_657",0.187743237568665,"F3_719",1,285292.7919,4425996.0855,TRUE
"658",658,0,"F1_","F1_658",0.208698480386837,"F3_720",1,285295.1742,4425995.8569,TRUE
"659",659,0,"F1_","F1_659",0.22843113296945,"F3_721",1,285296.0261,4425995.4991,TRUE
"660",660,0,"F1_","F1_660",0.168789058627131,"F3_722",1,285293.1983,4425995.1648,TRUE
"661",661,0,"F1_","F1_661",0.278327254222573,"F3_724",1,285293.2461,4425993.7412,TRUE
"662",662,0,"F1_","F1_662",0.0357937562629624,"F3_592",1,285290.4444,4426006.6077,TRUE
"663",663,0,"F1_","F1_663",0.321066171917089,"F3_594",1,285284.9124,4426006.538,TRUE
"664",664,0,"F1_","F1_664",0.222404449017276,"F3_593",1,285282.2258,4426006.2718,TRUE
"665",665,0,"F1_","F1_665",0.221860958730678,"F3_595",1,285287.0922,4426005.8521,TRUE
"666",666,0,"F1_","F1_666",0.360923405898974,"F3_597",1,285285.9299,4426005.3366,TRUE
"667",667,0,"F1_","F1_667",0.271981108592526,"F3_806",1,285287.9865,4426005.3685,TRUE
"668",668,0,"F1_","F1_668",0.255290270167117,"F3_598",1,285283.4468,4426005.3716,TRUE
"669",669,0,"F1_","F1_669",0.0468998239422463,"F3_596",1,285290.7295,4426005.3743,TRUE
"670",670,0,"F1_","F1_670",0.248209099481957,"F3_807",1,285289.4343,4426005.0971,TRUE
"671",671,0,"F1_","F1_671",0.208658102778796,"F3_599",1,285281.468,4426005.1393,TRUE
"672",672,0,"F1_","F1_672",0.220663212928446,"F3_600",1,285280.3092,4426004.888,TRUE
"673",673,0,"F1_","F1_673",0.213025533275729,"F3_601",1,285285.4847,4426004.4022,TRUE
"674",674,0,"F1_","F1_674",0.244354201215201,"F3_602",1,285282.3948,4426004.2939,TRUE
"675",675,0,"F1_","F1_675",0.287298910538036,"F3_604",1,285283.5613,4426004.1599,TRUE
"676",676,0,"F1_","F1_676",0.156881408249547,"F3_603",1,285279.4231,4426004.2258,TRUE
"677",677,0,"F1_","F1_677",0.110685982157308,"F3_550",1,285290.9152,4426004.2071,TRUE
"678",678,0,"F1_","F1_678",0.0321837844935122,"F3_605",1,285281.2981,4426003.7815,TRUE
"679",679,0,"F1_","F1_679",0.158952840687716,"F3_554",1,285291.4577,4426003.4904,TRUE
"680",680,0,"F1_","F1_680",0.0826932657413111,"F3_608",1,285283.519,4426003.226,TRUE
"681",681,0,"F1_","F1_681",0.107455176146831,"F3_606",1,285280.4761,4426003.281,TRUE
"682",682,0,"F1_","F1_682",0.366940582608018,"F3_609",1,285282.3531,4426002.9871,TRUE
"683",683,0,"F1_","F1_683",0.127696414391894,"F3_607",1,285288.1785,4426003.0983,TRUE
"684",684,0,"F1_","F1_684",0.318984568586365,"F3_610",1,285286.9566,4426002.8328,TRUE
"685",685,0,"F1_","F1_685",0.112892980809034,"F3_611",1,285281.0012,4426002.6805,TRUE
"686",686,0,"F1_","F1_686",0.262838854617122,"F3_559",1,285291.4852,4426002.5343,TRUE
"687",687,0,"F1_","F1_687",0.180347034221659,"F3_613",1,285287.9597,4426002.272,TRUE
"688",688,0,"F1_","F1_688",0.340937199521453,"F3_614",1,285279.9313,4426002.1133,TRUE
"689",689,0,"F1_","F1_689",0.196423167674096,"F3_617",1,285282.8968,4426001.7392,TRUE
"690",690,0,"F1_","F1_690",0.209828003847295,"F3_615",1,285284.0237,4426001.8428,TRUE
"691",691,0,"F1_","F1_691",0.121165964250687,"F3_561",1,285291.4522,4426001.4648,TRUE
"692",692,0,"F1_","F1_692",0.13658427102595,"F3_618",1,285290.1761,4426001.6532,TRUE
"693",693,0,"F1_","F1_693",0.09906559889732,"F3_616",1,285286.2875,4426001.6419,TRUE
"694",694,0,"F1_","F1_694",0.138768447415795,"F3_619",1,285285.0567,4426001.356,TRUE
"695",695,0,"F1_","F1_695",0.893654959470314,"F3_658",0,285278.7397,4426001.504,TRUE
"696",696,0,"F1_","F1_696",0.0633810574191705,"F3_621",1,285286.9151,4426000.8127,TRUE
"697",697,0,"F1_","F1_697",0.287368688649657,"F3_620",1,285280.8514,4426000.9405,TRUE
"698",698,0,"F1_","F1_698",0.102851092391685,"F3_565",1,285292.168,4426000.711,TRUE
"699",699,0,"F1_","F1_699",0.224684258963438,"F3_623",1,285283.2805,4426000.6132,TRUE
"700",700,0,"F1_","F1_700",0.0878534730302931,"F3_624",1,285279.4607,4426000.5441,TRUE
"701",701,0,"F1_","F1_701",0.201293632738497,"F3_625",1,285284.3528,4426000.4594,TRUE
"702",702,0,"F1_","F1_702",0.271899184333206,"F3_566",1,285290.8219,4426000.3865,TRUE
"703",703,0,"F1_","F1_703",0.254728681274436,"F3_626",1,285285.7765,4425999.9297,TRUE
"704",704,0,"F1_","F1_704",0.194425927789676,"F3_628",1,285288.2055,4425999.5949,TRUE
"705",705,0,"F1_","F1_705",0.182743680857034,"F3_627",1,285283.4834,4425999.5489,TRUE
"706",706,0,"F1_","F1_706",0.404024220500982,"F3_574",0,285291.3905,4425999.4349,TRUE
"707",707,0,"F1_","F1_707",0.129548839446788,"F3_630",1,285284.763,4425999.4451,TRUE
"708",708,0,"F1_","F1_708",0.259931243921758,"F3_629",1,285287.0159,4425999.3994,TRUE
"709",709,0,"F1_","F1_709",0.274603167380538,"F3_662",1,285279.1464,4425999.2296,TRUE
"710",710,0,"F1_","F1_710",0.127156190146649,"F3_631",1,285281.6328,4425998.9009,TRUE
"711",711,0,"F1_","F1_711",0.236135772616027,"F3_633",1,285285.7345,4425998.9467,TRUE
"712",712,0,"F1_","F1_712",0.0903172489017738,"F3_632",1,285289.1528,4425998.6931,TRUE
"713",713,0,"F1_","F1_713",0.103693876197325,"F3_634",1,285280.228,4425998.682,TRUE
"714",714,0,"F1_","F1_714",0.282162743564532,"F3_726",1,285282.7009,4425998.5655,TRUE
"715",715,0,"F1_","F1_715",0.135258156910638,"F3_727",1,285290.5052,4425998.182,TRUE
"716",716,0,"F1_","F1_716",0.22343900843819,"F3_728",1,285286.554,4425998.261,TRUE
"717",717,0,"F1_","F1_717",0.187102726967286,"F3_713",1,285292.35,4425998.288,TRUE
"718",718,0,"F1_","F1_718",0.183593250551709,"F3_790",1,285278.9239,4425998.0113,TRUE
"719",719,0,"F1_","F1_719",0.149201819345814,"F3_729",1,285285.5191,4425997.8304,TRUE
"720",720,0,"F1_","F1_720",0.231431134517929,"F3_730",1,285289.5756,4425997.6381,TRUE
"721",721,0,"F1_","F1_721",0.127844101664667,"F3_731",1,285282.1467,4425997.4959,TRUE
"722",722,0,"F1_","F1_722",0.133392982329298,"F3_732",1,285279.7155,4425997.4735,TRUE
"723",723,0,"F1_","F1_723",0.191220769308636,"F3_733",1,285287.2799,4425996.8688,TRUE
"724",724,0,"F1_","F1_724",0.167439303348765,"F3_734",1,285280.5575,4425996.7259,TRUE
"725",725,0,"F1_","F1_725",0.128550985608232,"F3_735",1,285281.3786,4425996.5263,TRUE
"726",726,0,"F1_","F1_726",0.2672764648469,"F3_736",1,285285.9159,4425996.4403,TRUE
"727",727,0,"F1_","F1_727",0.191985488302048,"F3_737",1,285283.6143,4425996.3231,TRUE
"728",728,0,"F1_","F1_728",0.274995659000743,"F3_740",1,285288.0649,4425996.1755,TRUE
"729",729,0,"F1_","F1_729",0.213850748483264,"F3_739",1,285279.3807,4425995.9097,TRUE
"730",730,0,"F1_","F1_730",0.162586990961996,"F3_743",1,285280.5255,4425995.8867,TRUE
"731",731,0,"F1_","F1_731",0.220961963102467,"F3_741",1,285286.6978,4425995.7111,TRUE
"732",732,0,"F1_","F1_732",0.136143325563907,"F3_742",1,285282.8942,4425995.6398,TRUE
"733",733,0,"F1_","F1_733",0.0863890257868512,"F3_745",1,285283.9423,4425995.3567,TRUE
"734",734,0,"F1_","F1_734",0.3821398839435,"F3_744",1,285287.8623,4425995.2387,TRUE
"735",735,0,"F1_","F1_735",0.187397665445569,"F3_747",1,285285.7364,4425995.03,TRUE
"736",736,0,"F1_","F1_736",0.197963106005071,"F3_746",1,285289.9682,4425994.9949,TRUE
"737",737,0,"F1_","F1_737",0.0766582067181004,"F3_748",1,285279.8033,4425995,TRUE
"738",738,0,"F1_","F1_738",0.133272633105436,"F3_749",1,285286.916,4425994.6475,TRUE
"739",739,0,"F1_","F1_739",0.223797696378932,"F3_750",1,285282.6773,4425994.6626,TRUE
"740",740,0,"F1_","F1_740",0.162160608950684,"F3_723",1,285291.3828,4425994.5406,TRUE
"741",741,0,"F1_","F1_741",0.269912069499409,"F3_752",1,285283.7643,4425994.4514,TRUE
"742",742,0,"F1_","F1_742",0.133598587063483,"F3_751",1,285280.6853,4425994.4883,TRUE
"743",743,0,"F1_","F1_743",0.14080125884384,"F3_753",1,285285.7294,4425993.9525,TRUE
"744",744,0,"F1_","F1_744",0.0605027464503795,"F3_792",1,285278.7432,4425993.8894,TRUE
"745",745,0,"F1_","F1_745",0.186739134583486,"F3_755",1,285283.1212,4425993.6463,TRUE
"746",746,0,"F1_","F1_746",0.255277880653997,"F3_757",1,285290.1693,4425993.6401,TRUE
"747",747,0,"F1_","F1_747",0.382711584054354,"F3_756",1,285288.0323,4425993.6224,TRUE
"748",748,0,"F1_","F1_748",0.0227814335826521,"F3_803",1,285291.5647,4425993.427,TRUE
"749",749,0,"F1_","F1_749",0.322320831087406,"F3_759",1,285289.0214,4425993.4794,TRUE
"750",750,0,"F1_","F1_750",0.120846125333988,"F3_754",1,285284.4508,4425993.4929,TRUE
"751",751,0,"F1_","F1_751",0.140181920848868,"F3_758",1,285279.767,4425993.3212,TRUE
"752",752,0,"F1_","F1_752",0.064450633667538,"F3_760",1,285286.6573,4425992.919,TRUE
"753",753,0,"F1_","F1_753",0.314952265911582,"F3_762",1,285285.0049,4425992.7483,TRUE
"754",754,0,"F1_","F1_754",0.277995035501192,"F3_651",1,285277.3084,4426005.6653,TRUE
"755",755,0,"F1_","F1_755",1.10902532855824,"F3_652",0,285275.652,4426005.4633,TRUE
"756",756,0,"F1_","F1_756",0.225661206930812,"F3_652",1,285275.1983,4426004.5289,TRUE
"757",757,0,"F1_","F1_757",0.396294342186577,"F3_653",1,285278.2182,4426004.1708,TRUE
"758",758,0,"F1_","F1_758",0.219776073007092,"F3_655",1,285276.2734,4426003.5713,TRUE
"759",759,0,"F1_","F1_759",0.228272069965084,"F3_654",1,285275.4882,4426003.7235,TRUE
"760",760,0,"F1_","F1_760",1.51823907726041,"F3_652",0,285274.1124,4426003.547,TRUE
"761",761,0,"F1_","F1_761",0.181336508668322,"F3_656",1,285275.839,4426002.5877,TRUE
"762",762,0,"F1_","F1_762",1.2354579140642,"F3_658",0,285278.1744,4426002.1203,TRUE
"763",763,0,"F1_","F1_763",0.172990631981613,"F3_657",1,285276.752,4426002.0129,TRUE
"764",764,0,"F1_","F1_764",0.277758351013596,"F3_658",1,285277.8861,4426000.7019,TRUE
"765",765,0,"F1_","F1_765",0.353037047261122,"F3_659",1,285276.5677,4426000.1712,TRUE
"766",766,0,"F1_","F1_766",0.161322195897221,"F3_661",1,285278.0606,4425999.5631,TRUE
"767",767,0,"F1_","F1_767",0.218939324063016,"F3_663",1,285277.193,4425999.1561,TRUE
"768",768,0,"F1_","F1_768",0.199042510279849,"F3_791",1,285277.6592,4425997.9963,TRUE
"769",769,0,"F1_","F1_769",0.0324825137386165,"F3_793",1,285277.1457,4425992.8682,TRUE
"770",770,0,"F1_","F1_770",0.238729821413233,"F3_794",1,285274.5817,4425992.8601,TRUE
"771",771,0,"F1_","F1_771",0.0354683313461246,"F3_678",1,285262.6151,4426006.523,TRUE
"772",772,0,"F1_","F1_772",0.293567249081357,"F3_676",1,285260.8444,4426006.8115,TRUE
"773",773,0,"F1_","F1_773",0.183894065886864,"F3_679",1,285261.7275,4426006.3193,TRUE
"774",774,0,"F1_","F1_774",0.236675494096829,"F3_680",1,285263.6978,4426006.3603,TRUE
"775",775,0,"F1_","F1_775",0.15108287007616,"F3_681",1,285264.0894,4426004.6743,TRUE
"776",776,0,"F1_","F1_776",0.138824093807328,"F3_691",1,285240.7702,4426006.6465,TRUE
"777",777,0,"F1_","F1_777",0.208723390586144,"F3_692",1,285241.4238,4426006.1313,TRUE
"778",778,0,"F1_","F1_778",0.284339806210026,"F3_763",1,285281.9338,4425992.4905,TRUE
"779",779,0,"F1_","F1_779",0.0841699582431322,"F3_761",1,285289.9305,4425992.3514,TRUE
"780",780,0,"F1_","F1_780",0.172836464756508,"F3_764",1,285288.9987,4425992.3593,TRUE
"781",781,0,"F1_","F1_781",0.109730872926046,"F3_765",1,285280.5351,4425991.9482,TRUE
"782",782,0,"F1_","F1_782",0.432448794816268,"F3_768",1,285286.9014,4425991.8527,TRUE
"783",783,0,"F1_","F1_783",0.0941442448885259,"F3_766",1,285282.8871,4425991.8372,TRUE
"784",784,0,"F1_","F1_784",0.258156678807119,"F3_767",1,285290.1026,4425991.5758,TRUE
"785",785,0,"F1_","F1_785",0.299770909890232,"F3_769",1,285289.0723,4425991.4681,TRUE
"786",786,0,"F1_","F1_786",0.303052765284552,"F3_771",1,285284.6315,4425991.4158,TRUE
"787",787,0,"F1_","F1_787",0.271545704214326,"F3_772",1,285283.4958,4425991.2482,TRUE
"788",788,0,"F1_","F1_788",0.274830772974197,"F3_770",1,285281.8953,4425991.2556,TRUE
"789",789,0,"F1_","F1_789",0.175780274653269,"F3_773",1,285287.8894,4425991.1446,TRUE
"790",790,0,"F1_","F1_790",0.132092689134955,"F3_774",1,285285.9957,4425991.0204,TRUE
"791",791,0,"F1_","F1_791",0.340163320432339,"F3_775",1,285288.8692,4425990.4985,TRUE
"792",792,0,"F1_","F1_792",0.306013169744229,"F3_777",1,285286.5025,4425989.9926,TRUE
"793",793,0,"F1_","F1_793",0.233749549842608,"F3_776",1,285283.2369,4425990.1587,TRUE
"794",794,0,"F1_","F1_794",0.242701399202987,"F3_778",1,285287.3503,4425989.7852,TRUE
"795",795,0,"F1_","F1_795",0.0476657122222421,"F3_779",1,285284.0063,4425989.3335,TRUE
"796",796,0,"F1_","F1_796",0.232810663158778,"F3_780",1,285287.8442,4425989.1266,TRUE
"797",797,0,"F1_","F1_797",0.261499985985648,"F3_782",1,285285.0904,4425988.793,TRUE
"798",798,0,"F1_","F1_798",0.135498807193161,"F3_783",1,285286.5823,4425988.796,TRUE
"799",799,0,"F1_","F1_799",0.0891869171040417,"F3_781",1,285288.8019,4425988.6215,TRUE
"800",800,0,"F1_","F1_800",0.304155710685666,"F3_784",1,285284.0634,4425988.32,TRUE
"801",801,0,"F1_","F1_801",0.123146985155367,"F3_785",1,285287.9787,4425988.0821,TRUE
"802",802,0,"F1_","F1_802",0.174038053919194,"F3_786",1,285287.0311,4425987.9285,TRUE
"803",803,0,"F1_","F1_803",0.233665385544238,"F3_787",1,285285.7373,4425987.7167,TRUE
"804",804,0,"F1_","F1_804",0.144388697556507,"F3_788",1,285284.6301,4425987.5298,TRUE
"805",805,0,"F1_","F1_805",0.0723374624654767,"F3_789",1,285286.558,4425987.162,TRUE
"806",806,0,"F1_","F1_806",0.0580945098311097,"F3_797",1,285285.3451,4425986.8388,TRUE
"807",807,0,"F1_","F1_807",0.175738419472924,"F3_798",1,285286.228,4425986.4894,TRUE
"808",808,0,"F1_","F1_808",0.16642504906046,"F3_795",1,285275.5084,4425992.6133,TRUE
"809",809,0,"F1_","F1_809",0.0467103551947557,"F3_796",1,285276.2485,4425992.0439,TRUE
"810",810,0,"F1_","F1_810",0.344369564264417,"F3_527",1,285301.1854,4426008.7769,TRUE
"811",811,0,"F1_","F1_811",0.104112513685567,"F3_214",1,285296.06,4426013.341,TRUE
"812",812,0,"F1_","F1_812",0.115919782841586,"F3_210",1,285294.9751,4426014.9871,TRUE
"813",813,0,"F1_","F1_813",0.196165970143442,"F3_622",1,285288.0166,4426001.1076,TRUE
"814",814,0,"F1_","F1_814",0.294007226450969,"F3_718",1,285292.1693,4425997.142,TRUE
"815",815,0,"F1_","F1_815",0.182026629849291,"F3_264",1,285279.8984,4426015.2116,TRUE
"816",816,0,"F1_","F1_816",0.0593698562884905,"F3_725",1,285292.8053,4425993.0267,TRUE
