"","CLASS_ID","Flight","UFID","dist","nnid","Nesting","observed","coords.x1","coords.x2","optional"
"823",0,"F4_","F4_824",0.245823649516552,"F1_349",1,1,285581.231661071,4425396.67721639,TRUE
"824",0,"F4_","F4_825",0.231403486706686,"F1_581",1,1,285574.330211503,4425389.16722394,TRUE
"825",0,"F4_","F4_826",0.154172367738449,"F1_580",1,1,285579.537221919,4425389.25189078,TRUE
"826",0,"F4_","F4_827",0.183918241311869,"F1_591",1,1,285563.175355861,4425389.66993328,TRUE
"827",0,"F4_","F4_828",0.259740179781482,"F1_726",1,1,285592.803456784,4425358.36040191,TRUE
"828",0,"F4_","F4_829",0.123178227446153,"F1_725",1,1,285596.428255701,4425358.70436093,TRUE
"829",0,"F4_","F4_830",0.0309892972726014,"F1_857",1,1,285595.264086705,4425355.39706265,TRUE
"830",0,"F4_","F4_831",0.192819992321677,"F1_707",1,1,285601.71993295,4425352.47341097,TRUE
"831",0,"F4_","F4_832",0.227361753349544,"F1_859",1,1,285595.356691055,4425352.18898332,TRUE
"832",0,"F4_","F4_833",0.0254537529540027,"F1_767",1,1,285597.433674378,4425346.8311601,TRUE
"833",0,"F4_","F4_834",0.187747050110195,"F1_768",1,1,285598.862427235,4425346.4607427,TRUE
"834",0,"F4_","F4_835",0.228741354372483,"F1_863",1,1,285598.055446453,4425345.86542901,TRUE
"835",0,"F4_","F4_836",0.204652173858545,"F1_769",1,1,285596.534089245,4425346.30199238,TRUE
"836",0,"F4_","F4_837",0.226104012500546,"F1_738",1,1,285599.1958029,4425353.03565168,TRUE
"837",0,"F4_","F4_838",0.150425199359933,"F1_754",1,1,285603.521749054,4425346.18292964,TRUE
"838",0,"F4_","F4_839",0.14968632112127,"F1_864",1,1,285594.856627555,4425336.87222352,TRUE
"839",0,"F4_","F4_840",0.231947798370922,"F1_596",1,1,285547.008840887,4425388.96878604,TRUE
"840",0,"F4_","F4_841",0.255920769522426,"F1_438",1,1,285556.41512793,4425393.55667022,TRUE
"841",0,"F4_","F4_842",0.0503910553732159,"F1_171",1,1,285508.23176073,4425414.59055812,TRUE
"842",0,"F4_","F4_843",0.126046525848945,"F1_172",1,1,285509.163095925,4425414.24130743,TRUE
"843",0,"F4_","F4_844",0.119650802547171,"F1_541",1,1,285498.214505452,4425396.35276492,TRUE
"844",0,"F4_","F4_845",0.174801465200476,"F1_155",1,1,285460.022817089,4425428.83484377,TRUE
"845",0,"F4_","F4_846",0.354883053896318,"F1_47",1,1,285459.266823826,4425443.316621,TRUE
"846",0,"F4_","F4_847",0.310382559332269,"F1_125",1,1,285469.451979611,4425424.08765806,TRUE
"847",0,"F4_","F4_848",0.173545432865578,"F1_138",1,1,285461.133462976,4425422.27790444,TRUE
"848",0,"F4_","F4_849",0.0492025081838628,"F1_128",1,1,285460.83183737,4425423.56378202,TRUE
"849",0,"F4_","F4_850",0.21172566908525,"F1_146",1,1,285461.625588957,4425421.30952751,TRUE
"850",0,"F4_","F4_851",0.238210037727646,"F1_303",1,1,285471.49192119,4425414.07051303,TRUE
"851",0,"F4_","F4_852",0.289840194660473,"F1_266",1,1,285483.303688993,4425406.02936308,TRUE
"852",0,"F4_","F4_853",0.171069699689244,"F1_841",1,1,285516.710047475,4425384.99659967,TRUE
"853",0,"F4_","F4_854",0.136733664337701,"F1_658",1,1,285517.662549381,4425384.37482759,TRUE
"854",0,"F4_","F4_855",0.243335100005585,"F1_564",1,1,285482.214617927,4425404.75520041,TRUE
"855",0,"F4_","F4_856",0.144329309719531,"F1_607",1,1,285540.806396778,4425388.90810872,TRUE
"856",0,"F4_","F4_857",0.316606632976417,"F1_12",1,1,285519.624199701,4425451.52886561,TRUE
"857",0,"F4_","F4_858",0.0984258534154026,"F1_638",1,1,285521.858157499,4425389.69663497,TRUE
"858",0,"F4_","F4_859",0.130450934765823,"F1_480",1,1,285505.31745775,4425400.68120654,TRUE
"859",0,"F4_","F4_860",0.124699633523539,"F1_727",1,1,285594.236590852,4425358.2951377,TRUE
"860",0,"F4_","F4_862",0.297036711471821,"F1_866",1,1,285461.991744201,4425432.40885725,TRUE
"861",0,"F4_","F4_863",0.324042781152697,"F1_464",1,1,285519.859083151,4425393.15867834,TRUE
