"","OBJECTID","CLASS_ID","Flight","UFID","dist","nnid","Nesting","coords.x1","coords.x2","optional"
"273",273,0,"F1_","F1_273",0.262881030994253,"F4_683",1,285279.9406,4426017.7291,TRUE
"274",274,0,"F1_","F1_274",0.246621036871283,"F4_676",1,285290.2161,4426017.5093,TRUE
"275",275,0,"F1_","F1_275",0.163430587833891,"F4_186",1,285282.1244,4426017.2889,TRUE
"276",276,0,"F1_","F1_276",0.263302492832183,"F4_675",1,285292.0855,4426016.9961,TRUE
"277",277,0,"F1_","F1_277",0.237360436210099,"F4_684",1,285279.2232,4426016.9768,TRUE
"278",278,0,"F1_","F1_278",0.0715869995756497,"F4_158",1,285288.9664,4426016.9727,TRUE
"279",279,0,"F1_","F1_279",0.219301638036901,"F4_680",1,285285.8051,4426016.9236,TRUE
"280",280,0,"F1_","F1_280",0.244435252634144,"F4_159",1,285286.7923,4426016.4962,TRUE
"281",281,0,"F1_","F1_281",0.0796625627958116,"F4_160",1,285288.3296,4426016.277,TRUE
"282",282,0,"F1_","F1_282",0.100768581142208,"F4_161",1,285291.7561,4426016.0183,TRUE
"283",283,0,"F1_","F1_283",0.113345137838106,"F4_685",1,285279.5491,4426015.8107,TRUE
"284",284,0,"F1_","F1_284",0.261146380447546,"F4_162",1,285289.669,4426015.5065,TRUE
"285",285,0,"F1_","F1_285",0.212000400065336,"F4_163",1,285285.5076,4426015.2973,TRUE
"286",286,0,"F1_","F1_286",0.187049574011984,"F4_671",1,285291.4195,4426015.072,TRUE
"287",287,0,"F1_","F1_287",0.164841907867648,"F4_164",1,285288.7787,4426014.8796,TRUE
"288",288,0,"F1_","F1_288",0.169439754460072,"F4_681",1,285285.8155,4426014.5701,TRUE
"289",289,0,"F1_","F1_289",0.14970252609632,"F4_673",1,285290.262,4426014.3105,TRUE
"290",290,0,"F1_","F1_290",0.246714231150477,"F4_166",1,285291.8702,4426013.9315,TRUE
"291",291,0,"F1_","F1_291",0.221176680929255,"F4_167",1,285292.4499,4426013.1906,TRUE
"292",292,0,"F1_","F1_292",0.159336536889648,"F4_168",1,285289.2498,4426013.2804,TRUE
"293",293,0,"F1_","F1_293",0.180223546388128,"F4_672",1,285290.3838,4426012.9894,TRUE
"294",294,0,"F1_","F1_294",0.12644214275912,"F4_169",1,285288.4172,4426012.9748,TRUE
"295",295,0,"F1_","F1_295",0.243583745848142,"F4_171",1,285291.3892,4426012.6903,TRUE
"296",296,0,"F1_","F1_296",0.0772676203869242,"F4_172",1,285289.5384,4426012.2487,TRUE
"297",297,0,"F1_","F1_297",0.119712448503882,"F4_189",1,285284.381,4426012.3384,TRUE
"298",298,0,"F1_","F1_298",0.223440785673221,"F4_173",1,285285.4999,4426011.9756,TRUE
"299",299,0,"F1_","F1_299",0.132599240481001,"F4_174",1,285288.419,4426011.9216,TRUE
"300",300,0,"F1_","F1_300",0.292769934717207,"F4_682",1,285286.3578,4426011.9379,TRUE
"301",301,0,"F1_","F1_301",0.233785309406274,"F4_175",1,285291.037,4426011.6182,TRUE
"302",302,0,"F1_","F1_302",0.113962122306294,"F4_190",1,285281.2678,4426011.5794,TRUE
"303",303,0,"F1_","F1_303",0.176555629986626,"F4_674",1,285290.0438,4426011.5415,TRUE
"304",304,0,"F1_","F1_304",0.19513602358,"F4_377",1,285283.5313,4426011.1794,TRUE
"305",305,0,"F1_","F1_305",0.202261018490367,"F4_378",1,285279.6512,4426011.1481,TRUE
"306",306,0,"F1_","F1_306",0.26188119368751,"F4_345",1,285291.1076,4426010.9399,TRUE
"307",307,0,"F1_","F1_307",0.0308558057498093,"F4_346",1,285286.4606,4426010.8866,TRUE
"308",308,0,"F1_","F1_308",0.291295214510428,"F4_379",1,285282.2078,4426010.7722,TRUE
"309",309,0,"F1_","F1_309",0.0280063986967564,"F4_380",1,285280.5907,4426010.6195,TRUE
"310",310,0,"F1_","F1_310",0.145812471633911,"F4_659",1,285287.9339,4426010.3576,TRUE
"311",311,0,"F1_","F1_311",0.187180873156781,"F4_661",1,285292.2091,4426010.3437,TRUE
"312",312,0,"F1_","F1_312",0.0863755708037013,"F4_381",1,285283.1843,4426010.3122,TRUE
"313",313,0,"F1_","F1_313",0.193872294073395,"F4_383",1,285279.5,4426009.961,TRUE
"314",314,0,"F1_","F1_314",0.137549797686373,"F4_349",1,285286.9283,4426010.0195,TRUE
"315",315,0,"F1_","F1_315",0.279416332796046,"F4_350",1,285290.383,4426009.9076,TRUE
"316",316,0,"F1_","F1_316",0.126716478276383,"F4_353",1,285289.2885,4426009.7906,TRUE
"317",317,0,"F1_","F1_317",0.205734446744319,"F4_351",1,285285.9262,4426009.6703,TRUE
"318",318,0,"F1_","F1_318",0.272311625805559,"F4_658",1,285283.91,4426009.59,TRUE
"319",319,0,"F1_","F1_319",0.0392927048279442,"F4_352",1,285291.4054,4426009.5596,TRUE
"320",320,0,"F1_","F1_320",0.186883369167519,"F4_384",1,285281.0057,4426009.487,TRUE
"321",321,0,"F1_","F1_321",0.140477163264954,"F4_657",1,285282.1506,4426009.4528,TRUE
"322",322,0,"F1_","F1_322",0.18573562333613,"F4_802",1,285290.3303,4426008.9845,TRUE
"323",323,0,"F1_","F1_323",0.154163120384068,"F4_385",1,285284.8627,4426009.0335,TRUE
"324",324,0,"F1_","F1_324",0.0871460515244494,"F4_660",1,285288.701,4426008.9066,TRUE
"325",325,0,"F1_","F1_325",0.131306864138719,"F4_356",1,285287.4777,4426008.6951,TRUE
"326",326,0,"F1_","F1_326",0.239220826997811,"F4_357",1,285289.5215,4426008.5652,TRUE
"327",327,0,"F1_","F1_327",0.169945889871553,"F4_387",1,285281.3807,4426008.198,TRUE
"328",328,0,"F1_","F1_328",0.191778216910015,"F4_359",1,285290.4238,4426008.0701,TRUE
"329",329,0,"F1_","F1_329",0.227665249334663,"F4_390",1,285282.7312,4426007.8732,TRUE
"330",330,0,"F1_","F1_330",0.163280657216409,"F4_389",1,285284.7047,4426007.7053,TRUE
"331",331,0,"F1_","F1_331",0.122175836446615,"F4_391",1,285280.6448,4426007.6542,TRUE
"332",332,0,"F1_","F1_332",0.149446013209345,"F4_360",1,285291.2918,4426007.4903,TRUE
"333",333,0,"F1_","F1_333",0.131295938185815,"F4_636",1,285283.8497,4426007.0586,TRUE
"334",334,0,"F1_","F1_334",0.214155288240288,"F4_392",1,285280.3304,4426006.8986,TRUE
"335",335,0,"F1_","F1_335",0.299510512079383,"F4_741",1,285274.8954,4426020.1732,TRUE
"336",336,0,"F1_","F1_336",0.312315494954832,"F4_81",1,285268.0294,4426020.3342,TRUE
"337",337,0,"F1_","F1_337",0.0694089366008668,"F4_191",1,285272.5066,4426019.7846,TRUE
"338",338,0,"F1_","F1_338",0.16977367779721,"F4_179",1,285276.2819,4426019.745,TRUE
"339",339,0,"F1_","F1_339",0.302742801601834,"F4_699",1,285265.8141,4426019.7622,TRUE
"340",340,0,"F1_","F1_340",0.0962358542383082,"F4_192",1,285271.2293,4426019.4936,TRUE
"341",341,0,"F1_","F1_341",0.178623409891246,"F4_693",1,285268.1491,4426019.4531,TRUE
"342",342,0,"F1_","F1_342",0.817908871103777,"F4_213",0,285264.6263,4426019.3162,TRUE
"343",343,0,"F1_","F1_343",0.222982546129602,"F4_193",1,285274.6492,4426019.0271,TRUE
"344",344,0,"F1_","F1_344",0.0310999880992916,"F4_194",1,285270.6573,4426018.8917,TRUE
"345",345,0,"F1_","F1_345",0.313936048994617,"F4_182",1,285277.0215,4426018.728,TRUE
"346",346,0,"F1_","F1_346",0.1456089576958,"F4_195",1,285272.1822,4426018.8755,TRUE
"347",347,0,"F1_","F1_347",0.256405605368679,"F4_196",1,285267.7542,4426018.4418,TRUE
"348",348,0,"F1_","F1_348",0.151400403312523,"F4_217",1,285265.2411,4426018.3251,TRUE
"349",349,0,"F1_","F1_349",0.105301197967717,"F4_198",1,285268.3587,4426017.795,TRUE
"350",350,0,"F1_","F1_350",0.168598372134298,"F4_197",1,285269.2403,4426017.6257,TRUE
"351",351,0,"F1_","F1_351",0.140728890147948,"F4_218",1,285265.181,4426017.3578,TRUE
"352",352,0,"F1_","F1_352",0.245575053088208,"F4_199",1,285270.7132,4426016.3597,TRUE
"353",353,0,"F1_","F1_353",0.217778732638158,"F4_687",1,285267.7402,4426016.1518,TRUE
"354",354,0,"F1_","F1_354",0.171232271789491,"F4_222",1,285265.8228,4426016.3279,TRUE
"355",355,0,"F1_","F1_355",0.0505641175617878,"F4_200",1,285269.8373,4426016.0329,TRUE
"356",356,0,"F1_","F1_356",0.262726169306859,"F4_689",1,285268.8736,4426015.7695,TRUE
"357",357,0,"F1_","F1_357",0.19449953283155,"F4_201",1,285271.5409,4426015.5636,TRUE
"358",358,0,"F1_","F1_358",0.081254663590019,"F4_688",1,285266.9777,4426015.4314,TRUE
"359",359,0,"F1_","F1_359",0.105890040568825,"F4_690",1,285265.6172,4426014.9904,TRUE
"360",360,0,"F1_","F1_360",0.154334995833367,"F4_202",1,285269.3605,4426014.8523,TRUE
"361",361,0,"F1_","F1_361",0.321888114626344,"F4_188",1,285277.481,4426014.7271,TRUE
"362",362,0,"F1_","F1_362",0.121252740797851,"F4_204",1,285271.45,4426014.4647,TRUE
"363",363,0,"F1_","F1_363",0.182886837125976,"F4_203",1,285267.9032,4426014.6713,TRUE
"364",364,0,"F1_","F1_364",0.151448693542992,"F4_205",1,285270.249,4426014.1706,TRUE
"365",365,0,"F1_","F1_365",0.284372396148889,"F4_228",1,285266.5234,4426013.7665,TRUE
"366",366,0,"F1_","F1_366",0.0672764778479989,"F4_230",1,285265.514,4426013.4776,TRUE
"367",367,0,"F1_","F1_367",0.149676377300343,"F4_206",1,285269.5292,4426012.576,TRUE
"368",368,0,"F1_","F1_368",0.172130420134406,"F4_233",1,285265.5225,4426012.1857,TRUE
"369",369,0,"F1_","F1_369",0.154638067541766,"F4_235",1,285264.8328,4426011.8144,TRUE
"370",370,0,"F1_","F1_370",0.158914927582608,"F4_209",1,285269.5172,4426011.7102,TRUE
"371",371,0,"F1_","F1_371",0.2312006918063,"F4_698",1,285266.267,4426011.6575,TRUE
"372",372,0,"F1_","F1_372",0.105736677865847,"F4_210",1,285271.7703,4426011.4746,TRUE
"373",373,0,"F1_","F1_373",0.188855217805608,"F4_399",1,285270.362,4426011.2314,TRUE
"374",374,0,"F1_","F1_374",0.172034892963958,"F4_404",1,285267.195,4426011.2017,TRUE
"375",375,0,"F1_","F1_375",1.26468762170018,"F4_404",0,285268.5907,4426011.0154,TRUE
"376",376,0,"F1_","F1_376",0.0546591971972831,"F4_697",1,285264.633,4426010.6185,TRUE
"377",377,0,"F1_","F1_377",0.113644480659247,"F4_652",1,285273.6899,4426010.4314,TRUE
"378",378,0,"F1_","F1_378",0.233561379474145,"F4_382",1,285277.8479,4426010.2444,TRUE
"379",379,0,"F1_","F1_379",0.171993198989361,"F4_400",1,285269.7668,4426010.1471,TRUE
"380",380,0,"F1_","F1_380",0.228706258787731,"F4_695",1,285266.3402,4426010.0316,TRUE
"381",381,0,"F1_","F1_381",0.219996031014467,"F4_651",1,285272.8504,4426010.1525,TRUE
"382",382,0,"F1_","F1_382",0.302454156766796,"F4_694",1,285270.8011,4426010.151,TRUE
"383",383,0,"F1_","F1_383",0.427837608803213,"F4_650",1,285271.8646,4426009.2521,TRUE
"384",384,0,"F1_","F1_384",0.114370643525205,"F4_653",1,285270.8079,4426009.1151,TRUE
"385",385,0,"F1_","F1_385",0.247058383463809,"F4_696",1,285265.8663,4426008.7987,TRUE
"386",386,0,"F1_","F1_386",0.150898086934778,"F4_649",1,285272.4739,4426008.8854,TRUE
"387",387,0,"F1_","F1_387",0.191364833120427,"F4_386",1,285276.2261,4426008.4934,TRUE
"388",388,0,"F1_","F1_388",0.0396122319680948,"F4_648",1,285271.7276,4426008.3004,TRUE
"389",389,0,"F1_","F1_389",0.216274824043882,"F4_654",1,285268.3811,4426008.3592,TRUE
"390",390,0,"F1_","F1_390",0.106866337620804,"F4_643",1,285274.6978,4426008.4243,TRUE
"391",391,0,"F1_","F1_391",0.133620118682044,"F4_655",1,285267.5371,4426007.8347,TRUE
"392",392,0,"F1_","F1_392",0.116340577776982,"F4_641",1,285275.5084,4426007.8145,TRUE
"393",393,0,"F1_","F1_393",0.185407826301714,"F4_388",1,285278.2308,4426007.7553,TRUE
"394",394,0,"F1_","F1_394",0.28838794699636,"F4_642",1,285277.0478,4426007.553,TRUE
"395",395,0,"F1_","F1_395",0.0897097850532764,"F4_644",1,285273.7903,4426007.5181,TRUE
"396",396,0,"F1_","F1_396",0.128927678978752,"F4_656",1,285267.0468,4426007.2289,TRUE
"397",397,0,"F1_","F1_397",0.232550062686942,"F4_647",1,285271.3362,4426007.0859,TRUE
"398",398,0,"F1_","F1_398",0.23143551876389,"F4_640",1,285275.9632,4426006.9843,TRUE
"399",399,0,"F1_","F1_399",0.139083295975824,"F4_645",1,285274.9251,4426006.8035,TRUE
"400",400,0,"F1_","F1_400",0.17922271528505,"F4_639",1,285277.376,4426006.6109,TRUE
"401",401,0,"F1_","F1_401",0.188531513122836,"F4_646",1,285272.9056,4426006.6747,TRUE
"402",402,0,"F1_","F1_402",0.202028154001581,"F4_736",1,285261.2573,4426020.4669,TRUE
"403",403,0,"F1_","F1_403",0.224823039248029,"F4_121",1,285254.345,4426020.4818,TRUE
"404",404,0,"F1_","F1_404",0.258053582902076,"F4_122",1,285255.3386,4426020.3432,TRUE
"405",405,0,"F1_","F1_405",0.262986248474189,"F4_737",1,285259.217,4426020.2251,TRUE
"406",406,0,"F1_","F1_406",0.379174711359035,"F4_212",1,285262.5449,4426020.1033,TRUE
"407",407,0,"F1_","F1_407",0.0960757360770065,"F4_238",1,285253.3259,4426019.8134,TRUE
"408",408,0,"F1_","F1_408",0.230599029332417,"F4_700",1,285260.9994,4426019.6612,TRUE
"409",409,0,"F1_","F1_409",0.063902180599819,"F4_239",1,285256.8783,4426019.17,TRUE
"410",410,0,"F1_","F1_410",0.161973980350129,"F4_692",1,285259.6402,4426018.9866,TRUE
"411",411,0,"F1_","F1_411",0.276228786104174,"F4_213",1,285263.6351,4426018.8549,TRUE
"412",412,0,"F1_","F1_412",0.229130856827475,"F4_214",1,285261.7389,4426018.8367,TRUE
"413",413,0,"F1_","F1_413",0.190189666294876,"F4_705",1,285251.9394,4426018.6869,TRUE
"414",414,0,"F1_","F1_414",0.137285380622052,"F4_215",1,285258.5347,4426018.7652,TRUE
"415",415,0,"F1_","F1_415",0.170516413260258,"F4_241",1,285250.9855,4426018.4616,TRUE
"416",416,0,"F1_","F1_416",0.215391796234091,"F4_216",1,285260.7694,4426018.2089,TRUE
"417",417,0,"F1_","F1_417",0.276717162020378,"F4_242",1,285254.0929,4426018.0305,TRUE
"418",418,0,"F1_","F1_418",0.126037305439333,"F4_825",1,285261.7207,4426017.5229,TRUE
"419",419,0,"F1_","F1_419",0.169364182013606,"F4_243",1,285250.9831,4426017.5158,TRUE
"420",420,0,"F1_","F1_420",0.0391609622589635,"F4_245",1,285257.951,4426017.163,TRUE
"421",421,0,"F1_","F1_421",0.110492261949175,"F4_220",1,285260.2241,4426016.8076,TRUE
"422",422,0,"F1_","F1_422",0.0553635762574539,"F4_247",1,285256.4732,4426016.7996,TRUE
"423",423,0,"F1_","F1_423",0.0501354006761107,"F4_246",1,285253.7262,4426016.7685,TRUE
"424",424,0,"F1_","F1_424",0.293052599639598,"F4_248",1,285251.9127,4426016.5607,TRUE
"425",425,0,"F1_","F1_425",0.111194149365478,"F4_221",1,285262.2103,4426016.5617,TRUE
"426",426,0,"F1_","F1_426",0.292489095424937,"F4_250",1,285257.4114,4426015.9068,TRUE
"427",427,0,"F1_","F1_427",0.128186487744192,"F4_691",1,285258.6087,4426015.9183,TRUE
"428",428,0,"F1_","F1_428",0.237743663500972,"F4_701",1,285255.0216,4426016.0454,TRUE
"429",429,0,"F1_","F1_429",0.183590508350221,"F4_251",1,285252.3116,4426015.7212,TRUE
"430",430,0,"F1_","F1_430",0.131831856018533,"F4_252",1,285250.7029,4426015.5298,TRUE
"431",431,0,"F1_","F1_431",0.19697425817753,"F4_224",1,285263.3517,4426015.6015,TRUE
"432",432,0,"F1_","F1_432",0.273486266225719,"F4_223",1,285259.4587,4426015.4581,TRUE
"433",433,0,"F1_","F1_433",0.225074851826775,"F4_225",1,285261.3451,4426015.2849,TRUE
"434",434,0,"F1_","F1_434",0.0511684165573994,"F4_253",1,285255.6735,4426015.211,TRUE
"435",435,0,"F1_","F1_435",0.241573423376818,"F4_826",1,285253.9531,4426015.1232,TRUE
"436",436,0,"F1_","F1_436",0.194047524476577,"F4_257",1,285257.9682,4426014.7179,TRUE
"437",437,0,"F1_","F1_437",0.117542438143697,"F4_255",1,285251.5741,4426014.9685,TRUE
"438",438,0,"F1_","F1_438",0.207800150982931,"F4_226",1,285264.1871,4426014.7189,TRUE
"439",439,0,"F1_","F1_439",0.266366400198897,"F4_256",1,285253.0583,4426014.6032,TRUE
"440",440,0,"F1_","F1_440",0.235957732663144,"F4_258",1,285254.8235,4426014.2759,TRUE
"441",441,0,"F1_","F1_441",0.133708340736306,"F4_227",1,285263.4872,4426014.097,TRUE
"442",442,0,"F1_","F1_442",0.102217836166192,"F4_259",1,285251.8998,4426013.883,TRUE
"443",443,0,"F1_","F1_443",0.334747558781805,"F4_229",1,285258.442,4426013.6687,TRUE
"444",444,0,"F1_","F1_444",0.0488740544479036,"F4_261",1,285256.6395,4426013.6114,TRUE
"445",445,0,"F1_","F1_445",0.235992559275667,"F4_260",1,285254.7744,4426013.6331,TRUE
"446",446,0,"F1_","F1_446",0.324944407122319,"F4_262",1,285257.5067,4426013.5027,TRUE
"447",447,0,"F1_","F1_447",0.0709598614130411,"F4_231",1,285262.9609,4426013.5127,TRUE
"448",448,0,"F1_","F1_448",0.137530663683061,"F4_702",1,285250.9191,4426013.3958,TRUE
"449",449,0,"F1_","F1_449",0.146758273866499,"F4_232",1,285264.4465,4426013.2442,TRUE
"450",450,0,"F1_","F1_450",0.0705717909862992,"F4_263",1,285256.6592,4426012.631,TRUE
"451",451,0,"F1_","F1_451",1.05391942235316,"F4_262",0,285257.6513,4426012.4579,TRUE
"452",452,0,"F1_","F1_452",0.0910539593838409,"F4_264",1,285254.7247,4426012.5205,TRUE
"453",453,0,"F1_","F1_453",0.176345895367022,"F4_234",1,285259.6756,4426012.2259,TRUE
"454",454,0,"F1_","F1_454",0.080321641180675,"F4_236",1,285264.0758,4426011.8834,TRUE
"455",455,0,"F1_","F1_455",0.176472499506212,"F4_403",1,285260.3703,4426011.2572,TRUE
"456",456,0,"F1_","F1_456",0.0462003074632673,"F4_413",1,285257.5141,4426011.3107,TRUE
"457",457,0,"F1_","F1_457",0.296468106601137,"F4_405",1,285263.0879,4426010.7569,TRUE
"458",458,0,"F1_","F1_458",1.04616643806988,"F4_414",0,285258.9156,4426010.4302,TRUE
"459",459,0,"F1_","F1_459",0.146892566198757,"F4_406",1,285259.9278,4426010.1173,TRUE
"460",460,0,"F1_","F1_460",0.0417998198578486,"F4_414",1,285258.3415,4426009.5061,TRUE
"461",461,0,"F1_","F1_461",0.252897437151824,"F4_407",1,285264.1103,4426009.3967,TRUE
"462",462,0,"F1_","F1_462",0.242071950172093,"F4_409",1,285262.912,4426009.2382,TRUE
"463",463,0,"F1_","F1_463",0.203564483853291,"F4_408",1,285260.7139,4426009.2573,TRUE
"464",464,0,"F1_","F1_464",0.156479444298779,"F4_410",1,285258.6871,4426008.8353,TRUE
"465",465,0,"F1_","F1_465",0.168927117880895,"F4_415",1,285257.8502,4426008.5287,TRUE
"466",466,0,"F1_","F1_466",0.255713346835714,"F4_411",1,285260.7435,4426008.0753,TRUE
"467",467,0,"F1_","F1_467",0.247617496562814,"F4_412",1,285259.4644,4426008.0213,TRUE
"468",468,0,"F1_","F1_468",0.190765448115887,"F4_807",1,285261.678,4426007.4242,TRUE
"469",469,0,"F1_","F1_469",0.291356268745381,"F4_803",1,285264.4331,4426006.9729,TRUE
"470",470,0,"F1_","F1_470",1.00925258336954,"F4_714",0,285247.4984,4426020.6283,TRUE
"471",471,0,"F1_","F1_471",0.170246873972068,"F4_265",1,285248.858,4426020.5121,TRUE
"472",472,0,"F1_","F1_472",0.235155511481859,"F4_730",1,285249.8348,4426020.4097,TRUE
"473",473,0,"F1_","F1_473",0.16074643617445,"F4_141",1,285246.2269,4426020.2809,TRUE
"474",474,0,"F1_","F1_474",0.0913120337989266,"F4_142",1,285244.1705,4426020.2815,TRUE
"475",475,0,"F1_","F1_475",0.0264436676505721,"F4_724",1,285242.2212,4426020.2649,TRUE
"476",476,0,"F1_","F1_476",0.141845178889705,"F4_722",1,285240.0949,4426020.2619,TRUE
"477",477,0,"F1_","F1_477",0.0885564913372407,"F4_723",1,285241.1872,4426019.807,TRUE
"478",478,0,"F1_","F1_478",0.08744374134681,"F4_266",1,285245.3704,4426019.7738,TRUE
"479",479,0,"F1_","F1_479",0.0722122090153384,"F4_714",1,285247.4252,4426019.5584,TRUE
"480",480,0,"F1_","F1_480",0.0974254702159674,"F4_267",1,285243.725,4426019.4401,TRUE
"481",481,0,"F1_","F1_481",0.0498210388144412,"F4_268",1,285248.8775,4426019.2481,TRUE
"482",482,0,"F1_","F1_482",0.0760169616951591,"F4_704",1,285250.095,4426019.0525,TRUE
"483",483,0,"F1_","F1_483",0.131079255304677,"F4_715",1,285246.3065,4426019.0402,TRUE
"484",484,0,"F1_","F1_484",0.106423471341533,"F4_287",1,285239.0348,4426018.9326,TRUE
"485",485,0,"F1_","F1_485",0.0633981463289781,"F4_269",1,285242.6325,4426018.9137,TRUE
"486",486,0,"F1_","F1_486",0.105650315380222,"F4_713",1,285244.4069,4426018.6444,TRUE
"487",487,0,"F1_","F1_487",0.105295326546128,"F4_270",1,285245.5039,4426018.5785,TRUE
"488",488,0,"F1_","F1_488",0.0625514692929391,"F4_271",1,285248.0066,4426018.2182,TRUE
"489",489,0,"F1_","F1_489",0.0826232367960627,"F4_272",1,285243.513,4426018.0512,TRUE
"490",490,0,"F1_","F1_490",0.051932070893424,"F4_288",1,285238.4992,4426017.8795,TRUE
"491",491,0,"F1_","F1_491",0.099037111696085,"F4_273",1,285246.424,4426017.7234,TRUE
"492",492,0,"F1_","F1_492",0.040863010781904,"F4_274",1,285249.1619,4426017.6479,TRUE
"493",493,0,"F1_","F1_493",0.141722732069077,"F4_720",1,285239.5976,4426017.5204,TRUE
"494",494,0,"F1_","F1_494",0.0546308486356479,"F4_710",1,285241.8276,4426017.4241,TRUE
"495",495,0,"F1_","F1_495",0.170966802123044,"F4_276",1,285247.7446,4426017.1433,TRUE
"496",496,0,"F1_","F1_496",0.0742581581664508,"F4_275",1,285240.6154,4426017.2212,TRUE
"497",497,0,"F1_","F1_497",0.272614654692471,"F4_706",1,285245.3302,4426016.8564,TRUE
"498",498,0,"F1_","F1_498",0.278051082222818,"F4_709",1,285243.2847,4426016.884,TRUE
"499",499,0,"F1_","F1_499",0.128874316550674,"F4_249",1,285250.1134,4426016.4644,TRUE
"500",500,0,"F1_","F1_500",0.148857012144266,"F4_277",1,285248.8836,4426016.5381,TRUE
"501",501,0,"F1_","F1_501",0.137826115935094,"F4_711",1,285241.8574,4426016.334,TRUE
"502",502,0,"F1_","F1_502",0.283995087169908,"F4_717",1,285237.0926,4426015.7542,TRUE
"503",503,0,"F1_","F1_503",0.121094098258337,"F4_707",1,285245.6714,4426015.8183,TRUE
"504",504,0,"F1_","F1_504",0.19872591141378,"F4_278",1,285248.3157,4426015.5174,TRUE
"505",505,0,"F1_","F1_505",0.141642566846762,"F4_712",1,285242.4197,4426015.5442,TRUE
"506",506,0,"F1_","F1_506",0.11211955538829,"F4_279",1,285241.3779,4426015.4516,TRUE
"507",507,0,"F1_","F1_507",0.124144726262318,"F4_719",1,285238.4047,4426015.2756,TRUE
"508",508,0,"F1_","F1_508",0.187375847055313,"F4_254",1,285249.5318,4426015.0487,TRUE
"509",509,0,"F1_","F1_509",0.150995359640063,"F4_703",1,285248.9722,4426014.707,TRUE
"510",510,0,"F1_","F1_510",0.0927326116013666,"F4_280",1,285247.57,4426014.6355,TRUE
"511",511,0,"F1_","F1_511",0.285096625185237,"F4_708",1,285246.0005,4426014.6432,TRUE
"512",512,0,"F1_","F1_512",0.0788476522839696,"F4_281",1,285244.9797,4426014.5053,TRUE
"513",513,0,"F1_","F1_513",0.235872148072117,"F4_718",1,285237.5864,4426014.4745,TRUE
"514",514,0,"F1_","F1_514",0.0555862896329397,"F4_289",1,285240.562,4426014.3962,TRUE
"515",515,0,"F1_","F1_515",0.0666650245805913,"F4_283",1,285243.9495,4426014.3463,TRUE
"516",516,0,"F1_","F1_516",0.240442553994143,"F4_282",1,285242.0791,4426014.4332,TRUE
"517",517,0,"F1_","F1_517",0.15548213029129,"F4_290",1,285238.7874,4426013.6272,TRUE
"518",518,0,"F1_","F1_518",1.41001802122173,"F4_280",0,285246.7869,4426013.57,TRUE
"519",519,0,"F1_","F1_519",0.200744732912334,"F4_285",1,285244.3585,4426013.3769,TRUE
"520",520,0,"F1_","F1_520",0.0713237222952997,"F4_286",1,285242.2421,4426012.4777,TRUE
"521",521,0,"F1_","F1_521",0.19611863434989,"F4_716",1,285241.4335,4426012.3602,TRUE
"522",522,0,"F1_","F1_522",0.0556831548901604,"F4_416",1,285242.4112,4426011.3028,TRUE
"523",523,0,"F1_","F1_523",0.119651633852699,"F4_417",1,285240.8657,4426010.9164,TRUE
"524",524,0,"F1_","F1_524",0.220129504914083,"F4_430",1,285240.0364,4426010.6068,TRUE
"525",525,0,"F1_","F1_525",0.105472807816195,"F4_418",1,285241.5026,4426010.4123,TRUE
"526",526,0,"F1_","F1_526",0.142994820775624,"F4_419",1,285242.6806,4426010.3078,TRUE
"527",527,0,"F1_","F1_527",0.186987712971685,"F4_431",1,285239.116,4426010.1102,TRUE
"528",528,0,"F1_","F1_528",0.208997899117614,"F4_721",1,285240.6851,4426010.1348,TRUE
"529",529,0,"F1_","F1_529",0.0476841766099399,"F4_420",1,285242.3789,4426009.4858,TRUE
"530",530,0,"F1_","F1_530",0.11440467990292,"F4_421",1,285243.2071,4426008.962,TRUE
"531",531,0,"F1_","F1_531",0.163789002685657,"F4_423",1,285242.4983,4426008.2984,TRUE
"532",532,0,"F1_","F1_532",0.30220950614379,"F4_422",1,285245.0605,4426008.2043,TRUE
"533",533,0,"F1_","F1_533",0.0711001739042197,"F4_424",1,285243.8699,4426008.0949,TRUE
"534",534,0,"F1_","F1_534",0.118368627941224,"F4_425",1,285241.6588,4426007.287,TRUE
"535",535,0,"F1_","F1_535",0.174361567188979,"F4_427",1,285243.5133,4426007.2299,TRUE
"536",536,0,"F1_","F1_536",0.0324592220798426,"F4_428",1,285242.5444,4426007.0841,TRUE
"537",537,0,"F1_","F1_537",0.141571279677899,"F4_426",1,285244.6688,4426007.0501,TRUE
"538",538,0,"F1_","F1_538",0.155351633191372,"F4_291",1,285322.463,4426006.243,TRUE
"539",539,0,"F1_","F1_539",0.217539285002436,"F4_292",1,285321.5112,4426005.6035,TRUE
"540",540,0,"F1_","F1_540",0.152197336901739,"F4_596",1,285322.4465,4426004.5771,TRUE
"541",541,0,"F1_","F1_541",0.214107555968242,"F4_595",1,285320.8257,4426003.9264,TRUE
"542",542,0,"F1_","F1_542",0.204707772772253,"F4_580",1,285322.9785,4426003.2234,TRUE
"543",543,0,"F1_","F1_543",0.177288491054019,"F4_581",1,285324.2266,4426002.9938,TRUE
"544",544,0,"F1_","F1_544",0.183772252422742,"F4_579",1,285323.2482,4426002.3543,TRUE
"545",545,0,"F1_","F1_545",0.126965240993047,"F4_446",1,285320.7772,4426002.0658,TRUE
